q,source,label,none_qerr,none_resid,none_qmae,hard_qerr,hard_resid,hard_qmae,router_qerr,router_resid,router_qmae,cases
1,stale,Stale prior,1.404408202167324,0.0444534910669265,0.05691081487956488,1.2861454800100995,0.008267116321181519,0.037158095672403794,1.2866178289560681,0.007981806197020491,0.037285715861230175,128
1,lininterp,LinInterp,1.388567831915965,0.04436528229780405,0.06059117961963689,1.292754200780239,0.00892317881744409,0.04071203608924777,1.2810623565063972,0.006981030989648432,0.03717285569129191,128
1,feedavg,FeedAvg,1.3977080659985592,0.04526681929971411,0.05732663343421583,1.2746293848576467,0.008436926686686556,0.03641165995014688,1.2719904940305107,0.007500949172326304,0.035647952474782384,128
1,stholes,STHoles,1.3633556494979961,0.02867824929171209,0.04804017983387767,1.288376004652647,0.007270256646446418,0.03655368949415252,1.2833992492114945,0.006201363073178564,0.03612840761228207,128
1,quicksel_h,QuickSel-H,1.4210050839957216,0.046420517939689744,0.06836163692111023,1.3152275297601728,0.009990459058590011,0.04652488281380077,1.2869778796613371,0.0074115005373692686,0.037763113109205,128
1,lqm,LQM (learned QD),1.3861346190719708,0.03577816156441242,0.05370895250582749,1.2937049916477226,0.007805580373044839,0.0381534748832368,1.2860954246029186,0.007411999545338553,0.037143054084521426,128
1,oasis_mlp,OASIS MLP,1.92500925585432,0.10304884543652618,0.13545919155129393,1.6179388359102647,0.015532660390518566,0.0925453080546169,1.32848511607088,0.006017214615059996,0.04528563031027095,128
3,stale,Stale prior,1.8857949337617992,0.11643221374106166,0.11624927156177162,1.4919448643222515,0.012734645782124894,0.06420924251176686,1.492197850676893,0.012632574644674668,0.06430096983989254,128
3,lininterp,LinInterp,1.7091889866444558,0.09345257699626666,0.10493623725758056,1.4699924815699612,0.01193433885618583,0.06446111461087149,1.4694813035247518,0.010763316387086917,0.06265295930132336,128
3,feedavg,FeedAvg,1.9413617776818055,0.1224939446377232,0.12150053580758853,1.495219715034853,0.013176355119080795,0.06428615687381536,1.4891254081084886,0.012112140800545857,0.06336890064137289,128
3,stholes,STHoles,1.6337437439762628,0.062162408600434975,0.08662399456941036,1.4742656288513412,0.01070299575698583,0.06169210281027031,1.4728397853200108,0.010046963413566454,0.061928233397381134,128
3,quicksel_h,QuickSel-H,1.7455719817124962,0.0990147255275287,0.11868637701116568,1.4622580962557055,0.013686086244767838,0.0694267599396305,1.4679001809421635,0.011770871467889249,0.06358492288485884,128
3,lqm,LQM (learned QD),1.803675217299753,0.08138060174626537,0.10409503690753696,1.523646155173172,0.012662995760566155,0.06755281789286613,1.5059155717974642,0.011946530854753487,0.06544156747293499,128
3,oasis_mlp,OASIS MLP,2.0485844868218726,0.11862440229917871,0.13731960727392287,1.6353654161763278,0.014361069658929781,0.08936219322860968,1.4823676731586812,0.00825837631819084,0.06272617952872717,128
5,stale,Stale prior,1.9937058844312203,0.12441854498906287,0.13950071629759128,1.5355641861463067,0.015381915199658109,0.07457131379392039,1.5378187031470274,0.01518079477618356,0.07493000582698249,128
5,lininterp,LinInterp,1.8559129826661451,0.10957052628254614,0.13358094326211864,1.5253607823969926,0.01562095367113653,0.07619481306039304,1.524268677520222,0.013392799156930863,0.07304393263037608,128
5,feedavg,FeedAvg,2.039069716721526,0.1310289025425722,0.142840210277091,1.5377264596842468,0.01595454733269997,0.07383477001601303,1.529662164593979,0.01432635515787187,0.07321717820481845,128
5,stholes,STHoles,1.7176348997884454,0.06693489161280551,0.10587119891203876,1.518721567601383,0.012593687813537315,0.07154132953909685,1.5251148442254254,0.01199220602561451,0.07200668689354396,128
5,quicksel_h,QuickSel-H,1.9119732608217412,0.1074755770542229,0.13869605717049108,1.546210764294259,0.015517510620959213,0.07779130084046672,1.538981111171574,0.014225445408905628,0.07469255811641032,128
5,lqm,LQM (learned QD),1.9144548851687642,0.09429624787517644,0.12842030278749025,1.5771750796152064,0.01498684663144626,0.07934224055159593,1.5678678110625681,0.014500311545806714,0.07843460543047417,128
5,oasis_mlp,OASIS MLP,1.9654211717040377,0.0940387921109412,0.12934988865524594,1.6297908204514036,0.015761066138305368,0.09039379083922386,1.5160080282322925,0.00983250142601118,0.06980668705028277,128
10,stale,Stale prior,2.0455782249171888,0.12539214722447983,0.1481248178904429,1.5920684911925367,0.014029767204782701,0.08267573454348393,1.5928286792721333,0.013927313151488856,0.08281774778850816,128
10,lininterp,LinInterp,1.853278133429507,0.10003626752097707,0.13085252474835385,1.5673508290159364,0.012934554638052195,0.08122048771892858,1.5708539742475243,0.011790618830070024,0.08062925429672596,128
10,feedavg,FeedAvg,2.113936780173875,0.13099442634496444,0.1547497100186166,1.605338115927098,0.014347265065473312,0.08488655916721606,1.593398022528646,0.012881000817686297,0.08371954679570252,128
10,stholes,STHoles,1.8116022363196431,0.06926377757894252,0.11357860266038732,1.5917332787507008,0.011751533219738985,0.08155680614128166,1.5882645386460934,0.011053310264842773,0.08137688951200966,128
10,quicksel_h,QuickSel-H,1.913846539386524,0.1057928278752966,0.14250834568025617,1.5703728054953385,0.014272512776628114,0.08598142651238566,1.5743851032541898,0.013215805270206302,0.08219715032991926,128
10,lqm,LQM (learned QD),1.9736289099043944,0.0881257252080708,0.1345770930458431,1.6468081263584997,0.013863183082521388,0.08940445806131703,1.621145868281388,0.013222794885350973,0.08593703762639543,128
10,oasis_mlp,OASIS MLP,2.077259753935342,0.1282471152755309,0.1597638591360136,1.5902191515761175,0.015920428980011732,0.09102093365537677,1.5173346431134371,0.009684573898250563,0.07589060049831703,128
