source,label,none_qerr,none_resid,none_qmae,hard_qerr,hard_resid,hard_qmae,router_qerr,router_resid,router_qmae,cases
stale,Stale prior,1.8128682842343766,0.10267409925538273,0.11519640515734257,1.4716961300327285,0.012603361126936805,0.06465359663039373,1.4726093212870541,0.012430622192341891,0.06483360982915332,512
lininterp,LinInterp,1.6903002250140027,0.0868561632743985,0.10749022122192255,1.459965073528796,0.012353256495704665,0.0656471128698602,1.4570783952952706,0.010731941340934057,0.06337475047992933,512
feedavg,FeedAvg,1.84931866941212,0.10744602320624347,0.11910427238437793,1.4727656163816905,0.012978773550985168,0.06485478650179784,1.465830434462659,0.011705111487107593,0.06398839452916907,512
stholes,STHoles,1.622544814817953,0.056759831770973844,0.08852849399392852,1.4638335823011122,0.010579618359177137,0.06283598199620037,1.4628024158295043,0.00982346069430058,0.06286005435380422,512
quicksel_h,QuickSel-H,1.7357236458249206,0.08967591209918441,0.11706310419575569,1.4700228853814248,0.013366642175236289,0.06993109252657095,1.4626922723215445,0.011655905671092603,0.06455943611009836,512
lqm,LQM (learned QD),1.7531480611308297,0.0748951840984812,0.10520034631167434,1.5042172696012832,0.012329651461894662,0.06861324784725402,1.4895371482649753,0.011770409207812433,0.06673906615358151,512
oasis_mlp,OASIS MLP,2.003126076742204,0.11098978878054416,0.140473136654119,1.6182344369049153,0.015393806291941365,0.09083055644445677,1.458894462430008,0.008448166564378138,0.06342727434689949,512
