family,method,n_configs,row_qerr_gm_mean,row_qerr_gm_std,qerr_improvement_pct_mean,qerr_improvement_pct_std,fresh_plan_match_frac_mean,fresh_plan_match_frac_std,plan_recovery_frac_mean,plan_recovery_frac_std,new_plan_deviation_frac_mean,new_plan_deviation_frac_std,stale_fresh_changed_queries_mean
all,stale,3,16.084502237730607,11.258646327409092,0.0,0.0,0.6031746031746031,0.14884920105961155,0.0,0.0,0.0,0.0,33.333333333333336
all,isomer,3,2.3054060676515484,0.7465692444894785,65.9792860589594,42.95688536207458,0.9047619047619048,0.041239304942116105,0.8631193368035474,0.08082992727449302,0.06658526658526659,0.035635111165268255,33.333333333333336
all,oasis,3,3.1081774777606483,0.7858093761824158,55.73324220231006,54.48374969988054,0.8492063492063492,0.061090493326748575,0.8727266885161621,0.0695142658640363,0.15311355311355312,0.06989717444578934,33.333333333333336
all,oasis_projected,3,2.308552273645661,0.7404211690146368,65.97181023471457,42.934597495439824,0.9126984126984127,0.0549857399228215,0.8625088361930467,0.10497766153169218,0.05124135124135124,0.048894404022884856,33.333333333333336
all,hybrid,3,2.3054060676515484,0.7465692444894785,65.9792860589594,42.95688536207458,0.9047619047619048,0.041239304942116105,0.8631193368035474,0.08082992727449302,0.06658526658526659,0.035635111165268255,33.333333333333336
all,aggressive_hybrid,3,2.3054060676515484,0.7465692444894785,65.9792860589594,42.95688536207458,0.9047619047619048,0.041239304942116105,0.8631193368035474,0.08082992727449302,0.06658526658526659,0.035635111165268255,33.333333333333336
all,fresh,3,1.2074736459677662,0.12239866127224021,83.88763945946053,18.92941183333456,1.0,0.0,1.0,0.0,0.0,0.0,33.333333333333336
scan,stale,3,16.950358007213318,11.676666336046447,0.0,0.0,0.7261904761904763,0.0898789813722708,0.0,0.0,0.0,0.0,7.666666666666667
scan,isomer,3,2.4488031285708005,0.897126307863091,65.00801891940989,45.14350977783741,0.9642857142857143,0.0357142857142857,0.9333333333333332,0.11547005383792512,0.014492753623188406,0.025102185616940248,7.666666666666667
scan,oasis,3,3.2770803292844524,0.9837148376227004,54.7113261480708,57.0681768466153,0.8928571428571428,0.06185895741317423,0.9333333333333332,0.11547005383792512,0.11167471819645731,0.061958444345555766,7.666666666666667
scan,oasis_projected,3,2.4528777609834553,0.892732396730355,64.96523913731069,45.188790584373535,0.9642857142857143,0.0357142857142857,0.9333333333333332,0.11547005383792512,0.014492753623188406,0.025102185616940248,7.666666666666667
scan,hybrid,3,2.4488031285708005,0.897126307863091,65.00801891940989,45.14350977783741,0.9642857142857143,0.0357142857142857,0.9333333333333332,0.11547005383792512,0.014492753623188406,0.025102185616940248,7.666666666666667
scan,aggressive_hybrid,3,2.4488031285708005,0.897126307863091,65.00801891940989,45.14350977783741,0.9642857142857143,0.0357142857142857,0.9333333333333332,0.11547005383792512,0.014492753623188406,0.025102185616940248,7.666666666666667
scan,fresh,3,1.2261257085483177,0.16290159996666245,84.2100008912765,18.923234374935948,1.0,0.0,1.0,0.0,0.0,0.0,7.666666666666667
join,stale,3,16.950358007213318,11.676666336046447,0.0,0.0,0.4166666666666667,0.23779743280283547,0.0,0.0,0.0,0.0,16.333333333333332
join,isomer,3,2.4488031285708005,0.897126307863091,65.00801891940989,45.14350977783741,0.8571428571428571,0.06185895741317423,0.8367003367003368,0.10205686576584296,0.1415204678362573,0.03622428225952883,16.333333333333332
join,oasis,3,3.2770803292844524,0.9837148376227004,54.7113261480708,57.0681768466153,0.7976190476190476,0.08987898137227084,0.8215488215488215,0.07581367171176902,0.22748538011695907,0.07826868775780135,16.333333333333332
join,oasis_projected,3,2.4528777609834553,0.892732396730355,64.96523913731069,45.188790584373535,0.8571428571428571,0.06185895741317423,0.8367003367003368,0.10205686576584296,0.1415204678362573,0.03622428225952883,16.333333333333332
join,hybrid,3,2.4488031285708005,0.897126307863091,65.00801891940989,45.14350977783741,0.8571428571428571,0.06185895741317423,0.8367003367003368,0.10205686576584296,0.1415204678362573,0.03622428225952883,16.333333333333332
join,aggressive_hybrid,3,2.4488031285708005,0.897126307863091,65.00801891940989,45.14350977783741,0.8571428571428571,0.06185895741317423,0.8367003367003368,0.10205686576584296,0.1415204678362573,0.03622428225952883,16.333333333333332
join,fresh,3,1.2261257085483177,0.16290159996666245,84.2100008912765,18.923234374935948,1.0,0.0,1.0,0.0,0.0,0.0,16.333333333333332
join_dim_filter,stale,3,14.524561218783639,10.60095024571858,0.0,0.0,0.6666666666666666,0.13521210347143509,0.0,0.0,0.0,0.0,9.333333333333334
