method,n_cases,n_predicates,selectivity_qerr_gm,selectivity_mae_mean,quantile_mae_mean,feedback_residual_mean,feedback_residual_max,scan_regret_gm,join_regret_gm,join_optimal_match_frac,join_fresh_match_frac,risk_resolved_frac,new_risk_loss_frac
stale,36,576,2.6270337686595924,0.16036982835145022,0.19661080246913581,0.12664454289634033,0.7374879293522685,1.1245050934076533,1.1183693053191324,0.8263888888888888,0.8263888888888888,0.0,0.0
isomer,36,576,1.5002196221100461,0.07079780038918701,0.07174019109300986,0.04700243815233999,0.5248312807170837,1.0203659262566664,1.0586769448718731,0.9079861111111112,0.9079861111111112,0.5625,0.012152777777777778
oasis_no_proj,36,576,1.6479564576875405,0.09284733563200302,0.05002932022793096,0.068727172413441,0.5678860180328622,1.0651049426178643,1.045703127200316,0.8958333333333334,0.8958333333333334,0.5625,0.022569444444444444
oasis_full,36,576,1.4256895904760167,0.05826700417907257,0.04916341750887885,0.04190603592903412,0.5321261353061765,1.0406795507119584,1.0288088123424897,0.9322916666666666,0.9322916666666666,0.6875,0.008680555555555556
oasis_damped_guarded,36,576,1.3821509469527096,0.055068136378635134,0.04308955315845339,0.042938959941482335,0.5397133423316035,1.026312792825846,1.0240832839364193,0.9392361111111112,0.9392361111111112,0.7291666666666666,0.008680555555555556
residual_hybrid,36,576,1.4075533169314305,0.060711952188231715,0.049947769610291806,0.03917366229294375,0.5321261353061765,1.0273813916298646,1.0334109587448457,0.921875,0.921875,0.6354166666666666,0.008680555555555556
fresh,36,576,1.0,0.0,0.0,0.055845842559640695,0.5856615791524599,1.0,1.0,1.0,1.0,1.0,0.0
