family,method,n,row_qerr_gm,qerr_improvement_pct,beats_stale_qerr_frac,fresh_plan_match_frac,fresh_root_match_frac,fresh_scan_match_frac,fresh_join_match_frac,stale_fresh_changed_queries,plan_recovery_frac,new_plan_deviation_frac
all,stale,84,19.36440549019168,0.0,0.0,0.5476190476190477,0.6190476190476191,0.5476190476190477,0.7380952380952381,38,0.0,0.0
all,isomer,84,2.459076803458859,87.3010467338932,0.9642857142857143,0.8690476190476191,0.8690476190476191,0.8690476190476191,0.8928571428571429,38,0.7894736842105263,0.06521739130434782
all,oasis,84,3.2723309014745805,83.10130975550962,0.8809523809523809,0.8214285714285714,0.8452380952380952,0.8214285714285714,0.8928571428571429,38,0.7894736842105263,0.15217391304347827
all,oasis_projected,84,2.4583731465033196,87.30468049871959,0.9642857142857143,0.8690476190476191,0.8690476190476191,0.8690476190476191,0.8928571428571429,38,0.7631578947368421,0.043478260869565216
all,oasis_soft_projection,84,2.5132863248467925,87.02110257854389,0.9642857142857143,0.8690476190476191,0.8690476190476191,0.8690476190476191,0.8928571428571429,38,0.7631578947368421,0.043478260869565216
all,hybrid,84,2.459076803458859,87.3010467338932,0.9642857142857143,0.8690476190476191,0.8690476190476191,0.8690476190476191,0.8928571428571429,38,0.7894736842105263,0.06521739130434782
all,aggressive_hybrid,84,2.459076803458859,87.3010467338932,0.9642857142857143,0.8690476190476191,0.8690476190476191,0.8690476190476191,0.8928571428571429,38,0.7894736842105263,0.06521739130434782
all,calibrated_hybrid,84,2.459076803458859,87.3010467338932,0.9642857142857143,0.8690476190476191,0.8690476190476191,0.8690476190476191,0.8928571428571429,38,0.7894736842105263,0.06521739130434782
all,fresh,84,1.155156033307792,94.0346424066936,1.0,1.0,1.0,1.0,1.0,38,1.0,0.0
scan,stale,28,21.1521523164954,0.0,0.0,0.6428571428571429,0.6428571428571429,0.6428571428571429,1.0,10,0.0,0.0
scan,isomer,28,2.5922126319235748,87.74492262944773,0.9642857142857143,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,10,0.8,0.0
scan,oasis,28,3.440971740861196,83.73228554061718,0.8928571428571429,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,10,0.8,0.1111111111111111
scan,oasis_projected,28,2.5897908912587737,87.7563717748045,0.9642857142857143,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,10,0.8,0.0
scan,oasis_soft_projection,28,2.6518074387526553,87.46317916458716,0.9642857142857143,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,10,0.8,0.0
scan,hybrid,28,2.5922126319235748,87.74492262944773,0.9642857142857143,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,10,0.8,0.0
scan,aggressive_hybrid,28,2.5922126319235748,87.74492262944773,0.9642857142857143,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,10,0.8,0.0
scan,calibrated_hybrid,28,2.5922126319235748,87.74492262944773,0.9642857142857143,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,10,0.8,0.0
scan,fresh,28,1.15323780953911,94.54789379216145,1.0,1.0,1.0,1.0,1.0,10,1.0,0.0
join,stale,28,21.1521523164954,0.0,0.0,0.39285714285714285,0.6071428571428571,0.39285714285714285,0.6071428571428571,17,0.0,0.0
join,isomer,28,2.5922126319235748,87.74492262944773,0.9642857142857143,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,17,0.7647058823529411,0.18181818181818182
join,oasis,28,3.440971740861196,83.73228554061718,0.8928571428571429,0.75,0.8214285714285714,0.75,0.8214285714285714,17,0.7647058823529411,0.2727272727272727
join,oasis_projected,28,2.5897908912587737,87.7563717748045,0.9642857142857143,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,17,0.7647058823529411,0.18181818181818182
join,oasis_soft_projection,28,2.6518074387526553,87.46317916458716,0.9642857142857143,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,17,0.7647058823529411,0.18181818181818182
join,hybrid,28,2.5922126319235748,87.74492262944773,0.9642857142857143,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,17,0.7647058823529411,0.18181818181818182
join,aggressive_hybrid,28,2.5922126319235748,87.74492262944773,0.9642857142857143,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,17,0.7647058823529411,0.18181818181818182
