source,label,none_qerr,none_resid,none_qmae,hard_qerr,hard_resid,hard_qmae,router_qerr,router_resid,router_qmae,cases
stale,Stale prior,1.084299661883541,0.008672285702423841,0.007933757907673122,1.056034638008695,0.0031450119319936447,0.004178467117366296,1.0559691457027378,0.002922777617461668,0.004511839036351265,512
lininterp,LinInterp,1.1034956504144162,0.01050456539244829,0.009999271866775343,1.0706716791083633,0.003828683732944587,0.005275303322059652,1.0564275303772575,0.0027538195268789686,0.00451673241535848,512
feedavg,FeedAvg,1.1520853387137424,0.011032848711568833,0.010316999823358344,1.095181252404202,0.0036137316538757238,0.005344143493379707,1.062224155645624,0.002812800270955929,0.0044170496385212655,512
stholes,STHoles,1.1460346356221913,0.018567608676349965,0.019488525606059143,1.0815376486283723,0.004452239822691811,0.006581980089641619,1.0554009705122944,0.0027538243898106007,0.004529909188487769,512
quicksel_h,QuickSel-H,1.44716699033259,0.01708180186094015,0.02300876736313957,1.2463315896260956,0.006208518477933355,0.014101274110466957,1.0665738388557957,0.0028953306869359528,0.0048617865094557405,512
lqm,LQM (learned QD),1.2042118263069896,0.010317724574504887,0.013163020386211246,1.1562269125705662,0.0042791796953242315,0.008509699478159018,1.0733248629620789,0.002719386775341896,0.005195055652716364,512
oasis_mlp,OASIS MLP,1.3173197408735693,0.0367359891449097,0.042997149938689486,1.1484931311344508,0.005634822151483058,0.009935118625531371,1.0610224651651,0.002925535242477524,0.0047057627234742515,512
