q,source,label,none_qerr,none_resid,none_qmae,hard_qerr,hard_resid,hard_qmae,router_qerr,router_resid,router_qmae,cases
3,quicksel_h,QuickSel-H,1.3591179239442641,0.03722493113741244,0.07136685769972739,1.2532496015760548,0.03305360131752121,0.0441821522447759,1.2666568067973454,0.027432972868645683,0.04619432931580536,128
3,oasis_mlp,OASIS MLP,1.3540763757702332,0.05491694982120378,0.05434095758875166,1.260037946877068,0.036682438693742735,0.04161487029675957,1.2490231129396794,0.029215726656609875,0.03973250190604413,128
5,stale,Stale prior,1.9828140599414084,0.08463479571392649,0.1447645980902777,1.3652662375821576,0.036558525928803653,0.05681689152241345,1.3394502763583043,0.031748902740308636,0.055203474590966785,128
5,lininterp,LinInterp,1.8529043351930872,0.07741956098728899,0.1388744963581996,1.3541772715446443,0.036686545704213376,0.05654035084701035,1.3291276646643397,0.03166493020687066,0.054839938397833146,128
5,feedavg,FeedAvg,2.0251584543694836,0.08846740291302616,0.1490107212874427,1.3641065248390845,0.03657659908947681,0.05687888630015701,1.3394327655156046,0.03152769737002373,0.05498174477618982,128
5,stholes,STHoles,1.4512259712801774,0.04622118568662912,0.0650513164587848,1.3338088337241127,0.03621132225247499,0.05083108662845057,1.3274094624932609,0.03163372315107752,0.052280547775182803,128
5,quicksel_h,QuickSel-H,1.508392364368804,0.043551192189222966,0.09388906305186771,1.32802386575457,0.034336747407058714,0.052651421639642655,1.3349873391080644,0.030114810176939767,0.05661646349010832,128
5,oasis_mlp,OASIS MLP,1.4265922949463847,0.06188574275052788,0.057886904495466414,1.3002129125131094,0.037356594750206897,0.04657747454063781,1.3148551038866385,0.03119717987463191,0.0502852172130986,128
10,stale,Stale prior,2.7372243419193616,0.12717412165882896,0.20752058680555563,1.5690169431059215,0.05283632388722188,0.08026696622296677,1.5075933050849935,0.04242078192274869,0.07376333918079395,128
10,lininterp,LinInterp,2.351455009551696,0.11081971983432884,0.18683146857209043,1.5475699257413607,0.05243221496492542,0.07902408723932129,1.4968973971716455,0.041907879163578236,0.07242402916597751,128
10,feedavg,FeedAvg,2.824234457440403,0.13320028256661762,0.21565217668249437,1.5725121465976968,0.05283038665122004,0.08078218182465988,1.5098642204540744,0.04233682321736258,0.07393507807787213,128
10,stholes,STHoles,1.7083540370956813,0.06148366366081279,0.09268677668793392,1.4928707770566434,0.05099679971082765,0.06829520397619693,1.4659008506297897,0.04137373987169139,0.06801832387972821,128
10,quicksel_h,QuickSel-H,1.750054134106248,0.0593418748007817,0.1257630907896024,1.4751779260200153,0.045483156813400885,0.0679274543016211,1.4758292587768986,0.03895885580569845,0.06993682847912813,128
10,oasis_mlp,OASIS MLP,1.4791265595059426,0.06484444133105051,0.06313574651084408,1.3544886531557172,0.04786512726434855,0.053108903925070616,1.3817068728363782,0.03990583429333421,0.059376645639057916,128
15,stale,Stale prior,3.119337775448482,0.14680667718707172,0.23029027256944445,1.752730119620158,0.05751157236617429,0.09428664302676729,1.5867714308979193,0.043356284104795854,0.0747608038681193,128
15,lininterp,LinInterp,2.602716501654085,0.12933026306455733,0.20844930527025451,1.6983733681034063,0.056580139132302296,0.09263860216827564,1.5449914745528297,0.04282472092128837,0.07248138582270779,128
15,feedavg,FeedAvg,3.2325979011738246,0.15316083258241814,0.2385860233608181,1.7530962228119653,0.05792240251301899,0.09483270781513518,1.5750190019776529,0.04325635493563889,0.0739955549902267,128
15,stholes,STHoles,1.7832568171023073,0.06135606700791533,0.09454138618873534,1.5762062440179365,0.04998020844860385,0.07265321678762537,1.5090781269749023,0.04139742102874658,0.06469155782410317,128
15,quicksel_h,QuickSel-H,1.8727708508368885,0.06774796615364843,0.12837604046847673,1.577383152166059,0.047247430754127774,0.07348284429282823,1.521790111166784,0.039447901998453716,0.06475758296804929,128
15,oasis_mlp,OASIS MLP,1.6194103033310976,0.07020421776062437,0.07841207685160494,1.422002250296588,0.0479064048956106,0.056344564061078566,1.387737237799438,0.03984693781600117,0.05444766961930054,128
20,stale,Stale prior,3.0684840924774393,0.15995368881384928,0.23691276388888885,1.7672311081965837,0.06707605589156534,0.10179218102859072,1.572529109925528,0.046429787437550676,0.07385661347297927,128
20,lininterp,LinInterp,2.6006428129100163,0.14221233918619042,0.21473150888929965,1.7183915628628943,0.06542646584763687,0.09936142577218539,1.5381662418213276,0.04544380387859854,0.07212719261801002,128
20,feedavg,FeedAvg,3.151702491388669,0.16588573589682012,0.24474112872133885,1.767836930433266,0.06770806897292582,0.10256885638693101,1.5728041140138753,0.04657160828767231,0.07402067105160076,128
20,stholes,STHoles,1.7571863805552643,0.06410446363626594,0.09228405716691197,1.5841100830596742,0.05433071711512451,0.07599764429001633,1.4830042751943557,0.04283858579760144,0.06296500697362785,128
20,quicksel_h,QuickSel-H,1.7569889223466229,0.07220433613083735,0.12650691724917848,1.5317867324724699,0.050375531228483754,0.07422809724862783,1.4489814280833135,0.039730548761921135,0.05955842458449473,128
20,oasis_mlp,OASIS MLP,1.6238925068565384,0.06925005510593707,0.07744711941521489,1.4344649456789929,0.0490254856396616,0.060132363159588885,1.3804011622416774,0.039563155083213834,0.051947328795735964,128
25,stale,Stale prior,3.402518543660094,0.17791395125418952,0.247700243923611,1.7881692377604064,0.06529394269848537,0.09454243330554304,1.5695037570411137,0.04563713954161343,0.06916958017245302,128
25,lininterp,LinInterp,2.7645930612262033,0.15519421589957957,0.21860632200723953,1.718833667912737,0.06366078489122125,0.09146285842912796,1.5372464269755106,0.04544346187521636,0.06673361597173848,128
25,feedavg,FeedAvg,3.5469136077679266,0.18469560921475303,0.2578437695141352,1.8009578980411922,0.0664510185314438,0.09607144766030226,1.5729514129697084,0.04569964024724273,0.0695028572827918,128
25,stholes,STHoles,1.8102890445693605,0.06766380475930177,0.09152242266549804,1.585531735732907,0.05431850184284016,0.07229076396941045,1.5029950997850576,0.04324592507370254,0.059121681926907046,128
25,quicksel_h,QuickSel-H,1.8956562691997512,0.07930961115001395,0.1307950578291745,1.5956808142118102,0.05082052729983786,0.07146596670874455,1.5285471050095871,0.0419351988982513,0.059166969973222995,128
25,oasis_mlp,OASIS MLP,1.6619824992556056,0.07247127196076293,0.08226476790789441,1.4636224923935168,0.05136695016204638,0.05992556828003043,1.4309422515170132,0.042545830439751645,0.05272575635363932,128
30,stale,Stale prior,3.0912407164884055,0.17084526202047606,0.2305380390625,1.7984311817291194,0.0696254634924419,0.10278587998288938,1.5844077313565013,0.04780610273069952,0.07107239514206436,128
30,lininterp,LinInterp,2.6221844632186486,0.15084972049203335,0.20575440415628243,1.735941960893436,0.06697475953644011,0.09893340431551242,1.550331558018904,0.0471863729578066,0.0684188555245753,128
30,feedavg,FeedAvg,3.2304494708950062,0.1773707406791955,0.23938441345646608,1.8063533778172545,0.07016529034923599,0.10387867644167406,1.584276076931586,0.04802448488325012,0.07136710404991625,128
30,stholes,STHoles,1.7212796275250934,0.06211160986908373,0.08289771575513734,1.5586667390407043,0.05290047103182751,0.07210617398121122,1.4932242957989776,0.042797176477683864,0.05939156928049091,128
30,quicksel_h,QuickSel-H,1.7397543603326147,0.07085192134458979,0.11059504635183123,1.5423197389484018,0.050386297171908824,0.07307266351533394,1.4609331967572372,0.03978325165636721,0.054857298691310175,128
30,oasis_mlp,OASIS MLP,1.6329121391424284,0.0731929338405846,0.0777500451548465,1.4252738136607088,0.05199907493101583,0.05819289933279234,1.3722642578766227,0.0404822159627851,0.04695212379702383,128
