q_mods,case_id,method,qerror,feedback_residual_mean,feedback_residual_max,stage1_ms,projection_ms,total_ms
20,sim_case_0001,oasis_fast_iter_50,1.4910572292601025,0.06127068313955579,0.3184374881097922,0.975457951426506,14.480834011919796,15.456291963346303
20,sim_case_0001,oasis_fast_iter_100,1.4910572292601025,0.06127068313955579,0.3184374881097922,0.975457951426506,33.34362502209842,34.31908297352493
20,sim_case_0002,stale,1.629877067651449,0.06702173119442782,0.22208576619875653,0.0,0.0,0.0
20,sim_case_0002,fresh,1.0,0.0571248096578356,0.11960635788478757,0.0,0.0,0.0
20,sim_case_0002,oasis_no_proj,1.1642253112065404,0.04336715912154394,0.14439689932455846,1.0389580857008696,0.0,1.0389580857008696
20,sim_case_0002,isomer,1.3118850699814344,0.04457171083593926,0.08822854621577358,0.0,39.416708052158356,39.416708052158356
20,sim_case_0002,oasis_full,1.1432058507262604,0.043579364978508825,0.1023868013625934,1.0389580857008696,39.10658392123878,40.14554200693965
20,sim_case_0002,oasis_fast_iter_25,1.1432058507262604,0.043579364978508825,0.1023868013625934,1.0389580857008696,6.641875021159649,7.6808331068605185
20,sim_case_0002,oasis_fast_iter_50,1.1432058507262604,0.043579364978508825,0.1023868013625934,1.0389580857008696,11.301791993901134,12.340750079602003
20,sim_case_0002,oasis_fast_iter_100,1.1432058507262604,0.043579364978508825,0.1023868013625934,1.0389580857008696,20.572416950017214,21.611375035718083
20,sim_case_0003,stale,2.556268957930509,0.23900746382308477,0.7150799184514967,0.0,0.0,0.0
20,sim_case_0003,fresh,1.0,0.06791233731301712,0.5856615791524599,0.0,0.0,0.0
20,sim_case_0003,oasis_no_proj,1.0629556549439385,0.08155036714211693,0.5678860180328622,1.0469999397173524,0.0,1.0469999397173524
20,sim_case_0003,isomer,1.0869068466400666,0.05984493636628513,0.5248312807170837,0.0,20.745583926327527,20.745583926327527
20,sim_case_0003,oasis_full,1.0243306177083205,0.057334408289624196,0.5321261353061765,1.0469999397173524,19.967167056165636,21.014166995882988
20,sim_case_0003,oasis_fast_iter_25,1.0244794092864105,0.05731362635462219,0.531886686942777,1.0469999397173524,6.330125033855438,7.377124973572791
20,sim_case_0003,oasis_fast_iter_50,1.0243306177083205,0.057334408289624196,0.5321261353061765,1.0469999397173524,7.320999982766807,8.36799992248416
20,sim_case_0003,oasis_fast_iter_100,1.0243306177083205,0.057334408289624196,0.5321261353061765,1.0469999397173524,11.519375024363399,12.566374964080751
20,sim_case_0004,stale,1.777329078652361,0.2751827735203589,0.5872284529344314,0.0,0.0,0.0
20,sim_case_0004,fresh,1.0,0.041168430069838315,0.24659860312580073,0.0,0.0,0.0
20,sim_case_0004,oasis_no_proj,1.53141861668407,0.08524673031216005,0.2815035920024271,1.0074999881908298,0.0,1.0074999881908298
20,sim_case_0004,isomer,1.2768531158331007,0.03494249953475024,0.2091036306128331,0.0,57.146707898937166,57.146707898937166
20,sim_case_0004,oasis_full,1.2075801218334297,0.03313855018513683,0.21135811163060725,1.0074999881908298,57.17008397914469,58.17758396733552
20,sim_case_0004,oasis_fast_iter_25,1.2073783503817328,0.03305436791621338,0.21183597869054338,1.0074999881908298,10.118791949935257,11.126291938126087
20,sim_case_0004,oasis_fast_iter_50,1.2073783503817328,0.03305436791621338,0.21183597869054338,1.0074999881908298,16.443458036519587,17.450958024710417
20,sim_case_0004,oasis_fast_iter_100,1.2073783503817328,0.03305436791621338,0.21183597869054338,1.0074999881908298,29.250624938867986,30.258124927058816
20,sim_case_0005,stale,1.4635646741677366,0.19072072515324728,0.4238502413574373,0.0,0.0,0.0
20,sim_case_0005,fresh,1.0,0.02511668699833569,0.07314844195484904,0.0,0.0,0.0
20,sim_case_0005,oasis_no_proj,1.1986673464843933,0.08240398985605958,0.4011320005225337,1.0220829863101244,0.0,1.0220829863101244
20,sim_case_0005,isomer,1.0977453460951732,0.016963847041037046,0.07122710433995295,0.0,55.05266704130918,55.05266704130918
20,sim_case_0005,oasis_full,1.0225970794426507,0.01663194221974887,0.07077354540549753,1.0220829863101244,55.54458394180983,56.56666692811996
