family,method,n_configs,row_qerr_gm_mean,row_qerr_gm_std,qerr_improvement_pct_mean,qerr_improvement_pct_std,fresh_plan_match_frac_mean,fresh_plan_match_frac_std,plan_recovery_frac_mean,plan_recovery_frac_std,new_plan_deviation_frac_mean,new_plan_deviation_frac_std,stale_fresh_changed_queries_mean
all,stale,12,28.4462462505021,6.539372204902466,0.0,0.0,0.5644841269841269,0.05036926448658891,0.0,0.0,0.0,0.0,36.583333333333336
all,isomer,12,3.579919699636053,1.0318898836069579,86.09590764388857,6.602692846922702,0.9077380952380952,0.015334012246000783,0.7987566784155152,0.039299776905956735,0.009742261684548033,0.010177498289315034,36.583333333333336
all,oasis,12,3.7041070298497014,1.277810477760693,85.45692391073915,7.62061129748774,0.9067460317460316,0.03619209003768574,0.8277248453668803,0.12969283290462938,0.0442531038925591,0.02591048716373655,36.583333333333336
all,oasis_projected,12,2.493256157241611,0.40991849361952015,90.54468907216123,3.4394030879803905,0.9632936507936507,0.02121000445898124,0.9257114340251841,0.042998710957670716,0.009742261684548033,0.010177498289315034,36.583333333333336
all,oasis_soft_projection,12,2.59302119571159,0.48558325701287985,90.12007939412393,3.806123660423571,0.9623015873015871,0.02019879895984044,0.9236281006918508,0.04095037901052298,0.009742261684548033,0.010177498289315034,36.583333333333336
all,hybrid,12,2.4976716779921855,0.40168404955215,90.5347624616799,3.408759310819053,0.9642857142857141,0.022126675649633,0.9277439543503873,0.04485064853233455,0.009742261684548033,0.010177498289315034,36.583333333333336
all,aggressive_hybrid,12,2.493149529603778,0.37278550548041417,90.57511045485603,3.2932967373817577,0.9632936507936507,0.02121000445898124,0.9256606210170539,0.04299841624532348,0.009742261684548033,0.010177498289315034,36.583333333333336
all,calibrated_hybrid,12,2.4881441986505615,0.40772998698981916,90.563368919234,3.4323383334394753,0.9642857142857141,0.022126675649633,0.9277439543503873,0.04485064853233455,0.009742261684548033,0.010177498289315034,36.583333333333336
all,fresh,12,1.4140340309909638,0.09295413934143358,94.81664031761413,1.0785148519825527,1.0,0.0,1.0,0.0,0.0,0.0,36.583333333333336
scan,stale,12,29.29489400548637,6.476468771410079,0.0,0.0,0.7172619047619048,0.035578747139129334,0.0,0.0,0.0,0.0,7.916666666666667
scan,isomer,12,3.7057446753425984,1.107413935455645,86.10185139906712,6.5874800690650845,0.949404761904762,0.018390308948015608,0.8255621693121694,0.04247446135121547,0.0,0.0,7.916666666666667
scan,oasis,12,3.8376384618925905,1.3637110511855173,85.45789485296739,7.610692313191879,0.931547619047619,0.035578747139129334,0.8402777777777777,0.16839382851364088,0.023809523809523808,0.024868236565099684,7.916666666666667
scan,oasis_projected,12,2.544093742630982,0.4186657441495584,90.68928320921395,3.2816804677638154,0.9851190476190474,0.018390308948015608,0.9537037037037038,0.05721429450493749,0.0,0.0,7.916666666666667
scan,oasis_soft_projection,12,2.64586519274956,0.495423039884683,90.27305754418352,3.640314043839371,0.9851190476190474,0.018390308948015608,0.9537037037037038,0.05721429450493749,0.0,0.0,7.916666666666667
scan,hybrid,12,2.5486098729792226,0.41020797907953543,90.67880281687815,3.251914149806672,0.9851190476190474,0.018390308948015608,0.9537037037037038,0.05721429450493749,0.0,0.0,7.916666666666667
scan,aggressive_hybrid,12,2.543741156868855,0.38019550623631676,90.71878938226166,3.1354809709413773,0.9851190476190474,0.018390308948015608,0.9537037037037038,0.05721429450493749,0.0,0.0,7.916666666666667
scan,calibrated_hybrid,12,2.5393111634480694,0.4156262997685555,90.70607043453815,3.2742955727979894,0.9851190476190474,0.018390308948015608,0.9537037037037038,0.05721429450493749,0.0,0.0,7.916666666666667
scan,fresh,12,1.4253724968464594,0.10198407667097918,94.9551276687581,0.9618011330109171,1.0,0.0,1.0,0.0,0.0,0.0,7.916666666666667
join,stale,12,29.29489400548637,6.476468771410079,0.0,0.0,0.36607142857142855,0.14132703294553164,0.0,0.0,0.0,0.0,17.75
join,isomer,12,3.7057446753425984,1.107413935455645,86.10185139906712,6.5874800690650845,0.8809523809523809,0.02780353372005443,0.8311327561327562,0.04932905426331038,0.035714285714285705,0.03730235484764954,17.75
join,oasis,12,3.8376384618925905,1.3637110511855173,85.45789485296739,7.610692313191879,0.863095238095238,0.045260873736637446,0.8187049062049061,0.11004396265835972,0.11359126984126983,0.04564766275461554,17.75
join,oasis_projected,12,2.544093742630982,0.4186657441495584,90.68928320921395,3.2816804677638154,0.9226190476190476,0.033479888091467555,0.8977092352092352,0.045042306955915934,0.035714285714285705,0.03730235484764954,17.75
join,oasis_soft_projection,12,2.64586519274956,0.495423039884683,90.27305754418352,3.640314043839371,0.9226190476190476,0.033479888091467555,0.8977092352092352,0.045042306955915934,0.035714285714285705,0.03730235484764954,17.75
join,hybrid,12,2.5486098729792226,0.41020797907953543,90.67880281687815,3.251914149806672,0.925595238095238,0.035578747139129334,0.9014971139971141,0.047906671194736544,0.035714285714285705,0.03730235484764954,17.75
join,aggressive_hybrid,12,2.543741156868855,0.38019550623631676,90.71878938226166,3.1354809709413773,0.925595238095238,0.035578747139129334,0.9014971139971141,0.047906671194736544,0.035714285714285705,0.03730235484764954,17.75
