family,method,n,row_qerr_gm,qerr_improvement_pct,beats_stale_qerr_frac,fresh_plan_match_frac,fresh_root_match_frac,fresh_scan_match_frac,fresh_join_match_frac,stale_fresh_changed_queries,plan_recovery_frac,new_plan_deviation_frac
all,stale,1008,27.656488351524697,0.0,0.0,0.5625,0.6458333333333334,0.5625,0.7400793650793651,441,0.0,0.0
all,isomer,1008,2.364902779057288,91.44901279946154,0.9722222222222222,0.9613095238095238,0.9613095238095238,0.9613095238095238,0.9662698412698413,441,0.9251700680272109,0.010582010582010581
all,oasis,1008,3.6918823387784396,86.65093596897343,0.9702380952380952,0.8998015873015873,0.9117063492063492,0.8998015873015873,0.9345238095238095,441,0.8140589569160998,0.03350970017636684
all,oasis_projected,1008,2.363177110400101,91.45525245156506,0.9732142857142857,0.9613095238095238,0.9613095238095238,0.9613095238095238,0.9662698412698413,441,0.9251700680272109,0.010582010582010581
all,oasis_soft_projection,1008,2.4412810612846023,91.17284511954311,0.9722222222222222,0.9603174603174603,0.9603174603174603,0.9603174603174603,0.9652777777777778,441,0.9229024943310657,0.010582010582010581
all,hybrid,1008,2.3701039012872944,91.43020664387194,0.9751984126984127,0.9613095238095238,0.9613095238095238,0.9613095238095238,0.9662698412698413,441,0.9251700680272109,0.010582010582010581
all,aggressive_hybrid,1008,2.3615135695171907,91.46126746280498,0.9751984126984127,0.9613095238095238,0.9613095238095238,0.9613095238095238,0.9662698412698413,441,0.9251700680272109,0.010582010582010581
all,calibrated_hybrid,1008,2.3542555639061358,91.48751087273759,0.9732142857142857,0.9613095238095238,0.9613095238095238,0.9613095238095238,0.9662698412698413,441,0.9251700680272109,0.010582010582010581
all,fresh,1008,1.4114333122874603,94.89655630046883,0.996031746031746,1.0,1.0,1.0,1.0,441,1.0,0.0
scan,stale,336,28.53961060522441,0.0,0.0,0.7172619047619048,0.7172619047619048,0.7172619047619048,1.0,95,0.0,0.0
scan,isomer,336,2.411609560913646,91.54995632465925,0.9702380952380952,0.9851190476190477,0.9851190476190477,0.9851190476190477,1.0,95,0.9473684210526315,0.0
scan,oasis,336,3.8092557227198016,86.65274107831561,0.9702380952380952,0.9315476190476191,0.9315476190476191,0.9315476190476191,1.0,95,0.8210526315789474,0.024896265560165973
scan,oasis_projected,336,2.4095956212735885,91.55701297188514,0.9702380952380952,0.9851190476190477,0.9851190476190477,0.9851190476190477,1.0,95,0.9473684210526315,0.0
scan,oasis_soft_projection,336,2.490435396990757,91.27375831632804,0.9702380952380952,0.9851190476190477,0.9851190476190477,0.9851190476190477,1.0,95,0.9473684210526315,0.0
scan,hybrid,336,2.4170596220372484,91.53085984433584,0.9732142857142857,0.9851190476190477,0.9851190476190477,0.9851190476190477,1.0,95,0.9473684210526315,0.0
scan,aggressive_hybrid,336,2.40812961255942,91.5621497228186,0.9732142857142857,0.9851190476190477,0.9851190476190477,0.9851190476190477,1.0,95,0.9473684210526315,0.0
scan,calibrated_hybrid,336,2.4003614605062866,91.58936856669348,0.9702380952380952,0.9851190476190477,0.9851190476190477,0.9851190476190477,1.0,95,0.9473684210526315,0.0
scan,fresh,336,1.4222732594219456,95.01649381592618,0.9970238095238095,1.0,1.0,1.0,1.0,95,1.0,0.0
join,stale,336,28.53961060522441,0.0,0.0,0.36607142857142855,0.6160714285714286,0.36607142857142855,0.6160714285714286,213,0.0,0.0
join,isomer,336,2.411609560913646,91.54995632465925,0.9702380952380952,0.9226190476190477,0.9226190476190477,0.9226190476190477,0.9226190476190477,213,0.9061032863849765,0.04878048780487805
join,oasis,336,3.8092557227198016,86.65274107831561,0.9702380952380952,0.8482142857142857,0.8839285714285714,0.8482142857142857,0.8839285714285714,213,0.8169014084507042,0.0975609756097561
join,oasis_projected,336,2.4095956212735885,91.55701297188514,0.9702380952380952,0.9226190476190477,0.9226190476190477,0.9226190476190477,0.9226190476190477,213,0.9061032863849765,0.04878048780487805
join,oasis_soft_projection,336,2.490435396990757,91.27375831632804,0.9702380952380952,0.9196428571428571,0.9196428571428571,0.9196428571428571,0.9196428571428571,213,0.9014084507042254,0.04878048780487805
join,hybrid,336,2.4170596220372484,91.53085984433584,0.9732142857142857,0.9226190476190477,0.9226190476190477,0.9226190476190477,0.9226190476190477,213,0.9061032863849765,0.04878048780487805
join,aggressive_hybrid,336,2.40812961255942,91.5621497228186,0.9732142857142857,0.9226190476190477,0.9226190476190477,0.9226190476190477,0.9226190476190477,213,0.9061032863849765,0.04878048780487805
join,calibrated_hybrid,336,2.4003614605062866,91.58936856669348,0.9702380952380952,0.9226190476190477,0.9226190476190477,0.9226190476190477,0.9226190476190477,213,0.9061032863849765,0.04878048780487805
join,fresh,336,1.4222732594219456,95.01649381592618,0.9970238095238095,1.0,1.0,1.0,1.0,213,1.0,0.0
join_dim_filter,stale,336,25.971379554175954,0.0,0.0,0.6041666666666666,0.6041666666666666,0.6041666666666666,0.6041666666666666,133,0.0,0.0
join_dim_filter,isomer,336,2.2741854726175816,91.24349375483246,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,133,0.9398496240601504,0.0
join_dim_filter,oasis,336,3.467873900242783,86.64732501787653,0.9702380952380952,0.9196428571428571,0.9196428571428571,0.9196428571428571,0.9196428571428571,133,0.8045112781954887,0.0049261083743842365
join_dim_filter,oasis_projected,336,2.2730054847154877,91.24803717117133,0.9791666666666666,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,133,0.9398496240601504,0.0
join_dim_filter,oasis_soft_projection,336,2.345863754990034,90.9675042479103,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,133,0.9398496240601504,0.0
join_dim_filter,hybrid,336,2.278911336105281,91.22529732642232,0.9791666666666666,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,133,0.9398496240601504,0.0
join_dim_filter,aggressive_hybrid,336,2.2709711646041395,91.2558701016751,0.9791666666666666,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,133,0.9398496240601504,0.0
join_dim_filter,calibrated_hybrid,336,2.264683552234248,91.28007987596443,0.9791666666666666,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,133,0.9398496240601504,0.0
join_dim_filter,fresh,336,1.3900006404081076,94.64795222945864,0.9940476190476191,1.0,1.0,1.0,1.0,133,1.0,0.0
