family,method,n_configs,row_qerr_gm_mean,row_qerr_gm_std,qerr_improvement_pct_mean,qerr_improvement_pct_std,fresh_plan_match_frac_mean,fresh_plan_match_frac_std,plan_recovery_frac_mean,plan_recovery_frac_std,new_plan_deviation_frac_mean,new_plan_deviation_frac_std,stale_fresh_changed_queries_mean
all,stale,12,28.33884535395457,6.549945059068001,0.0,0.0,0.5624999999999999,0.05422877130443034,0.0,0.0,0.0,0.0,36.75
all,isomer,12,2.3818625067655463,0.2891498001529233,91.01331372199182,2.889656476585497,0.9613095238095237,0.019078033077710166,0.921622804702073,0.03885841262393924,0.009713144517066086,0.010149478149073625,36.75
all,oasis,12,3.88365609980445,1.2495192648115723,84.75094867260577,7.703614764828157,0.8998015873015873,0.042000313303566524,0.7996588269454122,0.13413548430365052,0.0349614749979547,0.017648397456863765,36.75
all,oasis_projected,12,2.378976017451572,0.27970336222110465,91.02633453520686,2.864931542465785,0.9613095238095237,0.019078033077710166,0.921622804702073,0.03885841262393924,0.009713144517066086,0.010149478149073625,36.75
all,oasis_soft_projection,12,2.460105889993799,0.31077636030495387,90.70208426421924,3.0521298818332823,0.9603174603174601,0.018535689146702932,0.919638677717946,0.03773678836186232,0.009713144517066086,0.010149478149073625,36.75
all,hybrid,12,2.3865160930757554,0.2857949690812866,90.99145478784698,2.9031453149201134,0.9613095238095237,0.019078033077710166,0.921622804702073,0.03885841262393924,0.009713144517066086,0.010149478149073625,36.75
all,aggressive_hybrid,12,2.37822644187236,0.28750754063755074,91.0219361850049,2.8985576567176676,0.9613095238095237,0.019078033077710166,0.921622804702073,0.03885841262393924,0.009713144517066086,0.010149478149073625,36.75
all,calibrated_hybrid,12,2.370427083257096,0.2826725899846292,91.05564974167294,2.868013049063751,0.9613095238095237,0.019078033077710166,0.921622804702073,0.03885841262393924,0.009713144517066086,0.010149478149073625,36.75
all,fresh,12,1.4143854498880903,0.09644993482831136,94.79551954769029,1.0858318666260465,1.0,0.0,1.0,0.0,0.0,0.0,36.75
scan,stale,12,29.18306410533158,6.46939007350079,0.0,0.0,0.7172619047619048,0.035578747139129334,0.0,0.0,0.0,0.0,7.916666666666667
scan,isomer,12,2.4291115240721157,0.2960838986329888,91.15335560893952,2.73791482345271,0.9851190476190474,0.018390308948015608,0.9537037037037038,0.05721429450493749,0.0,0.0,7.916666666666667
scan,oasis,12,4.021925366358078,1.3379200083467162,84.75711052661494,7.692452623625683,0.931547619047619,0.035578747139129334,0.8402777777777777,0.16839382851364088,0.023809523809523808,0.024868236565099684,7.916666666666667
scan,oasis_projected,12,2.4259852170221845,0.2872023637227977,91.16685878620787,2.713027004368787,0.9851190476190474,0.018390308948015608,0.9537037037037038,0.05721429450493749,0.0,0.0,7.916666666666667
scan,oasis_soft_projection,12,2.509691569732684,0.31702516740139985,90.8447202457229,2.8942490176364775,0.9851190476190474,0.018390308948015608,0.9537037037037038,0.05721429450493749,0.0,0.0,7.916666666666667
scan,hybrid,12,2.4339395282820675,0.29215076335363405,91.13146948720879,2.750547293903946,0.9851190476190474,0.018390308948015608,0.9537037037037038,0.05721429450493749,0.0,0.0,7.916666666666667
scan,aggressive_hybrid,12,2.425203200701959,0.29306999014001855,91.16235288522806,2.7459571389626714,0.9851190476190474,0.018390308948015608,0.9537037037037038,0.05721429450493749,0.0,0.0,7.916666666666667
scan,calibrated_hybrid,12,2.4170521375572354,0.28960323123263115,91.19622194571508,2.7175209532968534,0.9851190476190474,0.018390308948015608,0.9537037037037038,0.05721429450493749,0.0,0.0,7.916666666666667
scan,fresh,12,1.4257901730418292,0.10569549127371358,94.93517468998657,0.9670576501616021,1.0,0.0,1.0,0.0,0.0,0.0,7.916666666666667
join,stale,12,29.18306410533158,6.46939007350079,0.0,0.0,0.36607142857142855,0.146958180665671,0.0,0.0,0.0,0.0,17.75
join,isomer,12,2.4291115240721157,0.2960838986329888,91.15335560893952,2.73791482345271,0.9226190476190476,0.033479888091467555,0.8969918969918971,0.04629719054202786,0.03531746031746031,0.036911161759471386,17.75
join,oasis,12,4.021925366358078,1.3379200083467162,84.75711052661494,7.692452623625683,0.8482142857142856,0.030929478706587125,0.7977716727716726,0.09257549344986792,0.11468253968253966,0.04676543719006103,17.75
join,oasis_projected,12,2.4259852170221845,0.2872023637227977,91.16685878620787,2.713027004368787,0.9226190476190476,0.033479888091467555,0.8969918969918971,0.04629719054202786,0.03531746031746031,0.036911161759471386,17.75
