family,method,n_configs,row_qerr_gm_mean,row_qerr_gm_std,qerr_improvement_pct_mean,qerr_improvement_pct_std,fresh_plan_match_frac_mean,fresh_plan_match_frac_std,plan_recovery_frac_mean,plan_recovery_frac_std,new_plan_deviation_frac_mean,new_plan_deviation_frac_std,stale_fresh_changed_queries_mean
all,stale,12,28.523354154132708,6.562684927804522,0.0,0.0,0.5624999999999999,0.05204660114735204,0.0,0.0,0.0,0.0,36.75
all,isomer,12,3.0068588886119905,0.647512350996858,88.60588831605038,4.518732716922111,0.9265873015873015,0.022029415066049066,0.8429784957371503,0.05429159879254779,0.009742261684548033,0.010177498289315034,36.75
all,oasis,12,4.1238827717820286,1.376718738235655,83.8752000990829,8.30507509218621,0.9067460317460316,0.060667228460545626,0.7696811782718549,0.16471068878687048,0.0,0.0,36.75
all,oasis_projected,12,2.5142587105151843,0.3527567298926539,90.53438367743172,3.2278586040426402,0.9335317460317462,0.027551386246047273,0.8758052933603678,0.08439700069991547,0.028954036128880613,0.016107487650060214,36.75
all,oasis_soft_projection,12,2.5669690215562473,0.3906255130464622,90.31240257618941,3.4158232163534046,0.9384920634920637,0.03398911713815927,0.8738211663762409,0.08269581903829695,0.017586484645050058,0.0165084773240265,36.75
all,hybrid,12,2.5172493440785026,0.3500865916296699,90.52629173676586,3.219905487527162,0.9355158730158731,0.030650514913359347,0.8758052933603678,0.08439700069991547,0.025250332425176908,0.017288296480664597,36.75
all,aggressive_hybrid,12,2.5062706531950028,0.32904541811397886,90.58382195562451,3.1263330056230494,0.9315476190476192,0.02493291349244213,0.8758052933603678,0.08439700069991547,0.03292229009713458,0.014061697535769246,36.75
all,calibrated_hybrid,12,2.52317453961613,0.358177637674938,90.49559784415827,3.2629651791262932,0.9315476190476192,0.02493291349244213,0.8758052933603678,0.08439700069991547,0.03292229009713458,0.014061697535769246,36.75
all,fresh,12,1.417832192225191,0.09294389497029075,94.8170003215223,1.0734057772011003,1.0,0.0,1.0,0.0,0.0,0.0,36.75
scan,stale,12,29.373862513876617,6.494976169678537,0.0,0.0,0.7172619047619048,0.035578747139129334,0.0,0.0,0.0,0.0,7.916666666666667
scan,isomer,12,3.093102385580073,0.7075195763710962,88.68453751118817,4.46665116321176,0.9583333333333334,0.020619652471058052,0.8544973544973548,0.061227034719115794,0.0,0.0,7.916666666666667
scan,oasis,12,4.270935347131457,1.473125674670941,83.87928023722668,8.300344194572256,0.9315476190476192,0.07216878364870323,0.7835648148148148,0.22686580902573408,0.0,0.0,7.916666666666667
scan,oasis_projected,12,2.5657425284752082,0.3614124830724458,90.67531413252175,3.076930311392315,0.9523809523809526,0.02326210525996176,0.8969907407407409,0.11086752550565518,0.01984126984126984,0.024520411930687484,7.916666666666667
scan,oasis_soft_projection,12,2.620228963321237,0.4002178037272037,90.45561263005477,3.2603353381062052,0.9613095238095238,0.032154879906375694,0.8969907407407409,0.11086752550565518,0.007936507936507936,0.018535689146702932,7.916666666666667
scan,hybrid,12,2.56898073765273,0.35897249867797204,90.66691662634734,3.0679962826429032,0.9553571428571429,0.026920655765871736,0.8969907407407409,0.11086752550565518,0.015873015873015872,0.023445998281777663,7.916666666666667
scan,aggressive_hybrid,12,2.5578742966100525,0.3382919056655223,90.72260721990881,2.9769036388010637,0.949404761904762,0.018390308948015608,0.8969907407407409,0.11086752550565518,0.023809523809523808,0.024868236565099684,7.916666666666667
scan,calibrated_hybrid,12,2.5753069183822306,0.3670679620753526,90.63607170536052,3.109857635695747,0.949404761904762,0.018390308948015608,0.8969907407407409,0.11086752550565518,0.023809523809523808,0.024868236565099684,7.916666666666667
scan,fresh,12,1.4289078756632811,0.10119335189599861,94.95645356242376,0.9558759115819934,1.0,0.0,1.0,0.0,0.0,0.0,7.916666666666667
join,stale,12,29.373513106038757,6.495008351168391,0.0,0.0,0.3630952380952381,0.14353195597892715,0.0,0.0,0.0,0.0,17.833333333333332
join,isomer,12,3.0930745822000314,0.7075596148563379,88.68454317200285,4.466656451764564,0.8898809523809526,0.023877068693625797,0.8493867243867244,0.041874315412179494,0.035714285714285705,0.03730235484764954,17.833333333333332
join,oasis,12,4.270946836388064,1.4731104914760065,83.87913582047399,8.300201934574542,0.8660714285714285,0.048457180378569185,0.763888888888889,0.1273916000204661,0.0,0.0,17.833333333333332
join,oasis_projected,12,2.5657237963783825,0.36144718677431714,90.67529703504636,3.0769148349589766,0.8898809523809526,0.038700881051815454,0.8621933621933624,0.0813625306971425,0.10119047619047616,0.053841311531743506,17.833333333333332
join,oasis_soft_projection,12,2.620221588400598,0.40023133755187695,90.45555634133369,3.260282789522427,0.8958333333333335,0.04683472037683954,0.8584054834054835,0.07764533004193801,0.06349206349206347,0.058614995704444145,17.833333333333332
join,hybrid,12,2.5689671889791783,0.35899812982439233,90.66688177758681,3.067964305805986,0.8928571428571429,0.04307304922539484,0.8621933621933624,0.0813625306971425,0.08928571428571426,0.059306964323897204,17.833333333333332
join,aggressive_hybrid,12,2.557855186407175,0.3383300087395407,90.7225919557581,2.9768893814543493,0.886904761904762,0.03347988809146761,0.8621933621933624,0.0813625306971425,0.11507936507936506,0.04633922286675732,17.833333333333332
join,calibrated_hybrid,12,2.5752875656165775,0.36710404539959424,90.63605693082384,3.1098441276145548,0.886904761904762,0.03347988809146761,0.8621933621933624,0.0813625306971425,0.11507936507936506,0.04633922286675732,17.833333333333332
join,fresh,12,1.4288998486426647,0.10119979100656448,94.95642445082206,0.9558644624720588,1.0,0.0,1.0,0.0,0.0,0.0,17.833333333333332
join_dim_filter,stale,12,26.913774296659863,6.724682826950194,0.0,0.0,0.6071428571428573,0.04815713303308875,0.0,0.0,0.0,0.0,11.0
join_dim_filter,isomer,12,2.843777847983612,0.5426909067824222,88.4419924918322,4.641088089595457,0.931547619047619,0.028320052182098522,0.8214128464128462,0.08360819309520696,0.0,0.0,11.0
join_dim_filter,oasis,12,3.8468836016321135,1.1998810508757454,83.86603331007574,8.319022914411056,0.9226190476190478,0.06430975981275144,0.7857905982905983,0.18568347009060748,0.0,0.0,11.0
join_dim_filter,oasis_projected,12,2.415016224953668,0.34035770612919264,90.24147028611107,3.544114203661755,0.9583333333333335,0.029815968212025767,0.8876424501424504,0.08508488534907396,0.0,0.0,11.0
join_dim_filter,oasis_soft_projection,12,2.4642991960293985,0.3759696011666337,90.01484591044277,3.7411508707074597,0.9583333333333335,0.029815968212025767,0.8876424501424504,0.08508488534907396,0.0,0.0,11.0
join_dim_filter,hybrid,12,2.4175415063585493,0.3373983752693102,90.23396986082328,3.538156979599105,0.9583333333333335,0.029815968212025767,0.8876424501424504,0.08508488534907396,0.0,0.0,11.0
join_dim_filter,aggressive_hybrid,12,2.4068246647844087,0.3159518260916888,90.29536155580138,3.4392416194777646,0.9583333333333335,0.029815968212025767,0.8876424501424504,0.08508488534907396,0.0,0.0,11.0
join_dim_filter,calibrated_hybrid,12,2.4227224544852697,0.3453965214545921,90.20358785109063,3.583371706191559,0.9583333333333335,0.029815968212025767,0.8876424501424504,0.08508488534907396,0.0,0.0,11.0
join_dim_filter,fresh,12,1.3965739963413633,0.08686559024374373,94.5194972112992,1.334422313319147,1.0,0.0,1.0,0.0,0.0,0.0,11.0
