q_mods,method,method_label,n_predicates,qerror_gm,qerror_mean,improvement_vs_stale_pct,win_vs_isomer_frac,tie_vs_isomer_frac
10,stale,Stale,8192,2.77357318200836,4.334472345920431,0.0,0.173583984375,0.0
10,proj_stale,Proj(stale)/ISOMER,8192,1.5678377414931155,1.804691746741676,43.47227786656649,0.0,1.0
10,oasis_no_proj,OASIS-noProj,8192,1.6469646457300755,2.0635431242013866,40.61939102910206,0.4566650390625,0.0
10,proj_oasis,Proj(OASIS),8192,1.461086268612146,1.6717777544272503,47.32115676305446,0.5906982421875,0.0001220703125
10,proj_fresh,Proj(fresh),8192,1.1685358610097651,1.2103959371482436,57.868937131717516,0.816162109375,0.0001220703125
10,fresh,Fresh,8192,1.0,1.0,63.945425832395216,1.0,0.0
15,stale,Stale,8192,3.1028323123003068,4.9410115321996555,0.0,0.1766357421875,0.0
15,proj_stale,Proj(stale)/ISOMER,8192,1.7347757410639406,2.139574307489618,44.09057382228135,0.0,1.0
15,oasis_no_proj,OASIS-noProj,8192,1.8940909079397492,2.692371762239025,38.956066029377155,0.4580078125,0.0
15,proj_oasis,Proj(OASIS),8192,1.6162575227669145,1.9876524979122525,47.91025230852097,0.5655517578125,0.001953125
15,proj_fresh,Proj(fresh),8192,1.1666924159174537,1.2277655130165968,62.39911479288038,0.8441162109375,0.00048828125
15,fresh,Fresh,8192,1.0,1.0,67.7713811334315,1.0,0.0
20,stale,Stale,8192,3.1244775046731967,5.056329858320727,0.0,0.191162109375,0.0
20,proj_stale,Proj(stale)/ISOMER,8192,1.7839608497016737,2.288736485562222,42.90370639463873,0.0,1.0
20,oasis_no_proj,OASIS-noProj,8192,1.8274512696218967,2.572329529183522,41.51178022921825,0.4718017578125,0.0
20,proj_oasis,Proj(OASIS),8192,1.5899378443999619,2.0045562592404518,49.11348082929274,0.6090087890625,0.00048828125
20,proj_fresh,Proj(fresh),8192,1.1654144453512874,1.2238407415773382,62.70050132835944,0.868408203125,0.00048828125
20,fresh,Fresh,8192,1.0,1.0,67.99464875313306,1.0,0.0
25,stale,Stale,8192,3.379709048534785,5.661619539467421,0.0,0.191650390625,0.0
25,proj_stale,Proj(stale)/ISOMER,8192,1.7629246180951068,2.2698574611550923,47.837976796866805,0.0,1.0
25,oasis_no_proj,OASIS-noProj,8192,1.911024732800097,2.8487881909822,43.45593939133343,0.4761962890625,0.0
25,proj_oasis,Proj(OASIS),8192,1.6005275727397612,2.0732739767283856,52.64303673022852,0.582763671875,0.0009765625
25,proj_fresh,Proj(fresh),8192,1.1734093178844298,1.2615249757888425,65.28075934840778,0.853271484375,0.0006103515625
25,fresh,Fresh,8192,1.0,1.0,70.41165420930146,1.0,0.0
30,stale,Stale,8192,3.091156496422969,4.939764081072006,0.0,0.225830078125,0.0
30,proj_stale,Proj(stale)/ISOMER,8192,1.7896380291483127,2.353664182283274,42.10458023657975,0.0,1.0
30,oasis_no_proj,OASIS-noProj,8192,1.869225374939134,2.9924609057043807,39.52990160471758,0.4903564453125,0.0
30,proj_oasis,Proj(OASIS),8192,1.5562207929714291,1.9338665690296704,49.65570993340972,0.6025390625,0.0003662109375
30,proj_fresh,Proj(fresh),8192,1.1739815947019385,1.253289318988671,62.021282453332624,0.84228515625,0.0003662109375
30,fresh,Fresh,8192,1.0,1.0,67.64964824145325,1.0,0.0
all,stale,Stale,65536,2.414857738219646,3.868960887698236,0.0,0.2038421630859375,0.0
all,proj_stale,Proj(stale)/ISOMER,65536,1.5359217833838221,1.8629478404048845,36.39700761353418,0.0,1.0
all,oasis_no_proj,OASIS-noProj,65536,1.6448369908829443,2.21544877090715,31.886795447602616,0.436798095703125,0.0
all,proj_oasis,Proj(OASIS),65536,1.4458778447972997,1.7158812383530286,40.12575474266764,0.558685302734375,0.0008392333984375
all,proj_fresh,Proj(fresh),65536,1.156985404978848,1.2075570619139808,52.088879329519614,0.7916107177734375,0.0002899169921875
all,fresh,Fresh,65536,1.0,1.0,58.58969312464551,1.0,0.0
