family,method,n,row_qerr_gm,qerr_improvement_pct,beats_stale_qerr_frac,fresh_plan_match_frac,fresh_root_match_frac,fresh_scan_match_frac,fresh_join_match_frac,stale_fresh_changed_queries,plan_recovery_frac,new_plan_deviation_frac
all,stale,84,37.90656852549677,0.0,0.0,0.5,0.5833333333333334,0.5,0.6666666666666666,42,0.0,0.0
all,isomer,84,2.32356042436864,93.87029606015179,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,42,0.9523809523809523,0.0
all,oasis,84,2.9387955073636456,92.24726578617386,0.9642857142857143,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,42,0.9047619047619048,0.0
all,oasis_projected,84,2.289673104681949,93.9596930195835,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,42,0.9523809523809523,0.0
all,oasis_soft_projection,84,2.362640232127592,93.76720097853641,1.0,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,42,0.9523809523809523,0.0
all,hybrid,84,2.3160300519833057,93.8901616736279,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,42,0.9523809523809523,0.0
all,aggressive_hybrid,84,2.2524681592477642,94.05784209210944,1.0,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,42,0.9523809523809523,0.0
all,calibrated_hybrid,84,2.331945885171966,93.84817466766096,1.0,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,42,0.9523809523809523,0.0
all,fresh,84,1.5326586468153476,95.95674653118641,1.0,1.0,1.0,1.0,1.0,42,1.0,0.0
scan,stale,28,39.0357503310757,0.0,0.0,0.75,0.75,0.75,1.0,7,0.0,0.0
scan,isomer,28,2.407563957676026,93.83241275687891,0.9642857142857143,1.0,1.0,1.0,1.0,7,1.0,0.0
scan,oasis,28,3.035518865257017,92.22374659251652,0.9642857142857143,1.0,1.0,1.0,1.0,7,1.0,0.0
scan,oasis_projected,28,2.368006493411855,93.93374925977348,0.9642857142857143,1.0,1.0,1.0,1.0,7,1.0,0.0
scan,oasis_soft_projection,28,2.44754018011391,93.73000349844571,1.0,1.0,1.0,1.0,1.0,7,1.0,0.0
scan,hybrid,28,2.397450146779016,93.85832185510611,0.9642857142857143,1.0,1.0,1.0,1.0,7,1.0,0.0
scan,aggressive_hybrid,28,2.333684742991771,94.02167315038399,1.0,1.0,1.0,1.0,1.0,7,1.0,0.0
