source,label,none_qerr,none_resid,none_qmae,hard_qerr,hard_resid,hard_qmae,router_qerr,router_resid,router_qmae,cases
stale,Stale prior,1.038413706523577,0.004867193682449182,0.00487534153005464,1.0203731825942317,0.0011123902788237948,0.002381903800684318,1.0203992209478256,0.0011011277069901022,0.0023807683858763098,512
lininterp,LinInterp,1.0763898896353175,0.013986876564607327,0.015970723950040296,1.023544791908316,0.0017886565717994353,0.002977498249307452,1.0198404705203445,0.0010632486135086475,0.0023150842966302722,512
feedavg,FeedAvg,1.046666258656432,0.006546457909995016,0.007066557238401802,1.0213428083108884,0.0012494225881289065,0.0025383008030867185,1.0203328723190552,0.0010845463874672927,0.0023661149164822936,512
stholes,STHoles,1.1224567948231765,0.022081967750315977,0.0231900923978816,1.0300845360974717,0.002173937482844461,0.00390694989809029,1.0201782360374878,0.001064103715320695,0.0023469747787682052,512
quicksel_h,QuickSel-H,1.073407050665153,0.007549783095314273,0.011150513306737995,1.0300736051906183,0.0017458076022093452,0.0035852119416548383,1.020210109396643,0.0010085665461000636,0.002328426220789525,512
lqm,LQM (learned QD),1.0340368682872239,0.0032826499798797866,0.004280132912112943,1.0198767692795245,0.0009684975161850007,0.0022996102590060307,1.018631029687578,0.0008687876017204408,0.00212446400951785,512
oasis_mlp,OASIS MLP,1.0699805727451175,0.010103707494294213,0.011383111776861677,1.0288315941851849,0.0019236108692582076,0.0038085481680212303,1.020441291923024,0.0010576882328274754,0.0023767731546341926,512
