q,source,label,none_qerr,none_resid,none_qmae,hard_qerr,hard_resid,hard_qmae,router_qerr,router_resid,router_qmae,cases
1,stale,Stale prior,1.02640360356106,0.003058406734046102,0.0030467326958105653,1.0156048241427658,0.0008151821482747148,0.0017764360915102954,1.0156273787736159,0.0007928733649445722,0.0017656660486371893,128
1,lininterp,LinInterp,1.070049402078361,0.01353342093122229,0.01512240802123428,1.021178235892996,0.0015738410539180932,0.0025421470912142244,1.0148636868621637,0.000734459895076381,0.0016511925200309698,128
1,feedavg,FeedAvg,1.0361431700246282,0.005141474054933556,0.00558704400184069,1.016968929711041,0.001000591620437475,0.0019876142584351205,1.0156356885710756,0.0007797915695196822,0.0017627736491432696,128
1,stholes,STHoles,1.1200985871486058,0.021824974922042262,0.022640159917336096,1.028905793419244,0.0020630975951830373,0.003637307692758597,1.0151699321368564,0.0007773738818506196,0.0017392559050311033,128
1,quicksel_h,QuickSel-H,1.073579029690696,0.007561000245316152,0.010991882934596362,1.0309910235049626,0.0016935595399361991,0.0036952669290653286,1.0153799120390807,0.0007156026848323256,0.0017587699614589592,128
1,lqm,LQM (learned QD),1.0284447671071801,0.002641471328075495,0.0034769467213114956,1.0171698199354016,0.0008097754014761161,0.0019584418058563747,1.014497100412762,0.000647884463061978,0.0016055360763542407,128
1,oasis_mlp,OASIS MLP,1.066874124136613,0.009751220850779717,0.010671717921299072,1.0259816166721674,0.001840619244489505,0.0034784036594620324,1.0157797214428568,0.0007815497681304195,0.0017787874843214263,128
3,stale,Stale prior,1.0352184892922411,0.004330650905420139,0.004264856557377052,1.0198991251692142,0.0010260704329560025,0.0023065131715359717,1.0199621124837015,0.0010219550463255362,0.0023059298257939722,128
3,lininterp,LinInterp,1.0749055147586295,0.01334492205770661,0.015208759595495967,1.0233443152528716,0.0018115423320914199,0.00291958410091179,1.0196190340283204,0.0009928776276995433,0.002248263489489123,128
3,feedavg,FeedAvg,1.0436326851393354,0.0060544105541245315,0.006659504603333609,1.0211315113348138,0.0011993846692781693,0.002502704029176574,1.0198951232697973,0.0010124539896843056,0.002297765344619695,128
