q_group,locality_bin,method,method_label,n_predicates,qerror_gm,qerror_mean,improvement_vs_stale_pct,win_vs_isomer_frac,tie_vs_isomer_frac
q=3,mid<= 0.15,proj_fresh,Proj(fresh),2213,1.0850608781145294,1.090214863346463,26.827987647043344,0.7745142340713963,0.0
q=3,mid<= 0.15,fresh,Fresh,2213,1.0,1.0,32.56414102763987,1.0,0.0
q=3,near<= 0.05,stale,Stale,5493,1.444490177849092,1.5736077865413465,0.0,0.1915164755142909,0.0
q=3,near<= 0.05,proj_stale,Proj(stale)/ISOMER,5493,1.1635428197559392,1.1875804222629123,19.44958590936876,0.0,1.0
q=3,near<= 0.05,oasis_no_proj,OASIS-noProj,5493,1.195949071388151,1.23262281237611,17.20614721181623,0.4633169488439833,0.0
q=3,near<= 0.05,proj_oasis,Proj(OASIS),5493,1.1535635274342673,1.178127809830296,20.14043811969888,0.546513744766066,0.004187147278354269
q=3,near<= 0.05,proj_fresh,Proj(fresh),5493,1.1044245354289326,1.1185792543780417,23.542260628350668,0.7271072273803022,0.0012743491716730383
q=3,near<= 0.05,fresh,Fresh,5493,1.0,1.0,30.771422655912893,1.0,0.0
q=30,far> 0.15,stale,Stale,1377,2.225711418882098,3.079002025852514,0.0,0.3129992737835875,0.0
q=30,far> 0.15,proj_stale,Proj(stale)/ISOMER,1377,1.5064295610869276,1.6558304588146462,32.316941526787964,0.0,1.0
q=30,far> 0.15,oasis_no_proj,OASIS-noProj,1377,1.6235413660433975,1.808789915388706,27.055172010626187,0.48148148148148145,0.0
q=30,far> 0.15,proj_oasis,Proj(OASIS),1377,1.3844165516596092,1.4712142355462012,37.79891948638353,0.5780682643427741,0.0
q=30,far> 0.15,proj_fresh,Proj(fresh),1377,1.0930470030891901,1.0981949115085254,50.88999437140903,0.8859840232389252,0.0
q=30,far> 0.15,fresh,Fresh,1377,1.0,1.0,55.0705454662102,1.0,0.0
q=30,mid<= 0.15,stale,Stale,2688,2.193508283616387,2.9850397957431545,0.0,0.23995535714285715,0.0
q=30,mid<= 0.15,proj_stale,Proj(stale)/ISOMER,2688,1.4663826274617102,1.6582685203200427,33.14898154639659,0.0,1.0
q=30,mid<= 0.15,oasis_no_proj,OASIS-noProj,2688,1.5921323700417227,1.7823302047971294,27.41616788349618,0.42336309523809523,0.0
q=30,mid<= 0.15,proj_oasis,Proj(OASIS),2688,1.336881714571911,1.4217381945650034,39.05280757053606,0.5777529761904762,0.0
q=30,mid<= 0.15,proj_fresh,Proj(fresh),2688,1.1132218545165986,1.1229346726939058,49.24925231277197,0.8236607142857143,0.0
q=30,mid<= 0.15,fresh,Fresh,2688,1.0,1.0,54.41093122514573,1.0,0.0
q=30,near<= 0.05,stale,Stale,4127,2.093482728120248,2.880086847948601,0.0,0.2645989823116065,0.0
q=30,near<= 0.05,proj_stale,Proj(stale)/ISOMER,4127,1.4199532058539435,1.6683170847732687,32.17268111263908,0.0,1.0
q=30,near<= 0.05,oasis_no_proj,OASIS-noProj,4127,1.3587840546705932,1.4913832085766454,35.09456579607636,0.5519748000969227,0.0
q=30,near<= 0.05,proj_oasis,Proj(OASIS),4127,1.2909701097088857,1.4338543427801775,38.33385428175677,0.6452629028349891,0.001453840562151684
q=30,near<= 0.05,proj_fresh,Proj(fresh),4127,1.149719721804099,1.2350770856588216,45.081002753892314,0.7921007996123092,0.001453840562151684
q=30,near<= 0.05,fresh,Fresh,4127,1.0,1.0,52.232708368322356,1.0,0.0
q=5,far> 0.15,stale,Stale,641,1.521993659688112,1.7082285045701233,0.0,0.24492979719188768,0.0
q=5,far> 0.15,proj_stale,Proj(stale)/ISOMER,641,1.3340364624463903,1.411515138866507,12.349407374025336,0.0,1.0
q=5,far> 0.15,oasis_no_proj,OASIS-noProj,641,1.4906223516611425,1.6280245987337527,2.0611983385921695,0.39469578783151327,0.0
q=5,far> 0.15,proj_oasis,Proj(OASIS),641,1.312767522522672,1.397508510741064,13.74684683038133,0.5351014040561622,0.0
q=5,far> 0.15,proj_fresh,Proj(fresh),641,1.070598075055878,1.0746219807032615,29.658177730170994,0.8455538221528861,0.0
q=5,far> 0.15,fresh,Fresh,641,1.0,1.0,34.2967039557234,1.0,0.0
q=5,mid<= 0.15,stale,Stale,2162,1.5744251794992419,1.8349360020318846,0.0,0.20027752081406106,0.0
q=5,mid<= 0.15,proj_stale,Proj(stale)/ISOMER,2162,1.2321213009156968,1.2691354546489173,21.741514493081052,0.0,1.0
q=5,mid<= 0.15,oasis_no_proj,OASIS-noProj,2162,1.3555611307795283,1.4337106271620579,13.901203535713583,0.3788159111933395,0.0
q=5,mid<= 0.15,proj_oasis,Proj(OASIS),2162,1.2162908449819398,1.2628016197614507,22.746989770019393,0.5624421831637373,0.0
