q_mods,method,method_label,n_predicates,qerror_gm,qerror_mean,improvement_vs_stale_pct,win_vs_isomer_frac,tie_vs_isomer_frac
30,proj_stholes,STHoles-init,8192,1.5462981359885883,1.853767995525773,49.97671137718401,0.7144775390625,0.0006103515625
30,quicksel_no_proj,QuickSel-H (raw),8192,1.6950214450122238,2.0420526963904355,45.16546001557436,0.535888671875,0.0
30,proj_quicksel,QuickSel-init,8192,1.5101588595684257,1.7280163388584644,51.145829681675636,0.665771484375,0.0001220703125
all,stale,Stale,65536,2.414857738219646,3.868960887698236,0.0,0.2038421630859375,0.0
all,proj_stale,ISOMER/ISOMER,65536,1.5359217833838221,1.8629478404048845,36.39700761353418,0.0,1.0
all,oasis_no_proj,OASIS-noProj,65536,1.6448369908829443,2.21544877090715,31.886795447602616,0.436798095703125,0.0
all,proj_oasis,OASIS,65536,1.4458778447972997,1.7158812383530286,40.12575474266764,0.558685302734375,0.0008392333984375
all,proj_fresh,Fresh-init,65536,1.156985404978848,1.2075570619139808,52.088879329519614,0.7916107177734375,0.0002899169921875
all,fresh,Fresh,65536,1.0,1.0,58.58969312464551,1.0,0.0
all,stholes_no_proj,STHoles (raw),65536,1.563948506741997,1.872389097649629,35.2364123985615,0.4620513916015625,0.0
all,proj_stholes,STHoles-init,65536,1.4301755871304886,1.636697117007909,40.77599005128618,0.632110595703125,0.0018157958984375
all,quicksel_no_proj,QuickSel-H (raw),65536,1.6055249490742596,1.920280492253931,33.51471916279702,0.4334564208984375,0.0
all,proj_quicksel,QuickSel-init,65536,1.411943186981868,1.5910654098343264,41.530999336514824,0.601348876953125,0.000244140625
