estimator,stale_qerr_gm,isomer_qerr_gm,oasis_qerr_gm,oasis_projected_qerr_gm,oasis_soft_projection_qerr_gm,hybrid_qerr_gm,aggressive_hybrid_qerr_gm,fresh_qerr_gm,oasis_improvement_pct,isomer_improvement_pct,oasis_projected_improvement_pct,oasis_soft_projection_improvement_pct,hybrid_improvement_pct,aggressive_hybrid_improvement_pct,stale_marginal_qerr_gm,stale_worse_than_stale_frac,isomer_marginal_qerr_gm,isomer_worse_than_stale_frac,oasis_marginal_qerr_gm,oasis_worse_than_stale_frac,oasis_projected_marginal_qerr_gm,oasis_projected_worse_than_stale_frac,oasis_soft_projection_marginal_qerr_gm,oasis_soft_projection_worse_than_stale_frac,hybrid_marginal_qerr_gm,hybrid_worse_than_stale_frac,aggressive_hybrid_marginal_qerr_gm,aggressive_hybrid_worse_than_stale_frac,fresh_marginal_qerr_gm,fresh_worse_than_stale_frac
independence,1.9241104692916953,1.1914790325123397,1.912988277294734,1.2308401991115148,1.2783041552673655,1.2025262813990347,1.2018075280978104,1.138207737045165,0.5780433179107228,38.07637079429501,36.03068957030246,33.56388961711041,37.502222424801346,37.53957752019193,1.4561161207836477,0.0,1.0610813527112735,0.16717748676511562,1.5759613407586213,0.48620785734187794,1.0940369755077082,0.22847589857899137,1.1311640173136503,0.2803009194761772,1.066777641116179,0.1903037057676233,1.066434325315488,0.18946781833379772,1.015340727417138,0.1284480356645305
ipf_sinkhorn,1.668288090607243,1.30211368170315,1.8366119271230255,1.3187953818697717,1.3320929992951904,1.2917379322139864,1.2914546368916897,1.2481281772391823,-10.089614465479636,21.94911124557681,20.949182021089584,20.152100419878945,22.571051157968498,22.58803235707264,1.4561161207836477,0.0,1.0610813527112735,0.27556422401783226,1.5759613407586213,0.6015603232098078,1.0940369755077082,0.27082752855948733,1.1311640173136503,0.29144608526051824,1.066777641116179,0.26999164112566176,1.066434325315488,0.26971301198105324,1.015340727417138,0.23794928949568125
gaussian_copula,1.644637708170544,1.251209061810783,1.9006286520153146,1.2648694435914356,1.2957791941914332,1.2379757265814593,1.2373439939570312,1.1815980964724087,-15.565187553040404,23.92190355390804,23.09130227845461,21.211876162511977,24.72653883398101,24.76495049274875,1.4561161207836477,0.0,1.0610813527112735,0.229869044302034,1.5759613407586213,0.6079687935358038,1.0940369755077082,0.24352187238785178,1.1311640173136503,0.27695736974087487,1.066777641116179,0.22931178601281693,1.066434325315488,0.229869044302034,1.015340727417138,0.18361660629701868
clayton_copula,1.8358298791790149,1.3102646801968636,1.9494337334574772,1.3000592857472681,1.333350671858966,1.2746554354242619,1.2738350280941033,1.2224490247460083,-6.188147146252248,28.628208144056604,29.18410902383525,27.370684670671015,30.567889221070466,30.612577856954605,1.4561161207836477,0.0,1.0610813527112735,0.22206742825299527,1.5759613407586213,0.5920869322931178,1.0940369755077082,0.22791864028977432,1.1311640173136503,0.25745332961827805,1.066777641116179,0.2117581499024798,1.066434325315488,0.2128726664809139,1.015340727417138,0.18361660629701868
gumbel_copula,1.6392628937877434,1.2542466718258807,1.832626645707401,1.2713366164007214,1.2970257775926384,1.245883285246528,1.245422930573009,1.192171379833304,-11.795774347875582,23.48715531968332,22.444616954445756,20.87750033823549,23.99734722429161,24.02543025327151,1.4561161207836477,0.0,1.0610813527112735,0.24463638896628587,1.5759613407586213,0.6062970186681527,1.0940369755077082,0.256896071329061,1.1311640173136503,0.28392309835608803,1.066777641116179,0.24212872666480914,1.066434325315488,0.24268598495402618,1.015340727417138,0.2031206464196155
frank_copula,1.6207088845800763,1.2908634001763521,1.8992742382948362,1.3020997852089706,1.328717712504835,1.2763600980238918,1.2757308669417151,1.2209122188368906,-17.187871083148647,20.351926711945357,19.65862607421054,18.01626281273184,21.246800695203497,21.285625131113203,1.4561161207836477,0.0,1.0610813527112735,0.25299526330454164,1.5759613407586213,0.6327667874059627,1.0940369755077082,0.2683198662580106,1.1311640173136503,0.299804959598774,1.066777641116179,0.25299526330454164,1.066434325315488,0.2538311507383672,1.015340727417138,0.21203677904708831
