family,method,n,row_qerr_gm,qerr_improvement_pct,beats_stale_qerr_frac,fresh_plan_match_frac,fresh_root_match_frac,fresh_scan_match_frac,fresh_join_match_frac,stale_fresh_changed_queries,plan_recovery_frac,new_plan_deviation_frac
all,stale,84,36.01594304108058,0.0,0.0,0.5,0.5833333333333334,0.5,0.6666666666666666,42,0.0,0.0
all,isomer,84,2.204384559812795,93.87942012986187,0.9642857142857143,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,42,0.9523809523809523,0.0
all,oasis,84,3.2863338394491057,90.87533585973124,0.9285714285714286,0.9047619047619048,0.9166666666666666,0.9047619047619048,0.9285714285714286,42,0.9285714285714286,0.11904761904761904
all,oasis_projected,84,2.226868613830134,93.81699207128877,0.9642857142857143,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,42,0.9523809523809523,0.0
all,hybrid,84,2.256062624149184,93.73593349596352,0.9642857142857143,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,42,0.9523809523809523,0.0
all,fresh,84,1.5178217288040505,95.7856948877535,1.0,1.0,1.0,1.0,1.0,42,1.0,0.0
scan,stale,28,37.16872537512013,0.0,0.0,0.75,0.75,0.75,1.0,7,0.0,0.0
scan,isomer,28,2.254910551583729,93.93331213587133,0.9642857142857143,1.0,1.0,1.0,1.0,7,1.0,0.0
scan,oasis,28,3.3737464173737033,90.92315815695954,0.9285714285714286,0.9642857142857143,0.9642857142857143,0.9642857142857143,1.0,7,1.0,0.047619047619047616
scan,oasis_projected,28,2.2784728137674897,93.86991942615109,0.9642857142857143,1.0,1.0,1.0,1.0,7,1.0,0.0
scan,hybrid,28,2.3070329280159774,93.7930803256432,0.9642857142857143,1.0,1.0,1.0,1.0,7,1.0,0.0
scan,fresh,28,1.5507734867881042,95.82774638856421,1.0,1.0,1.0,1.0,1.0,7,1.0,0.0
join,stale,28,37.16872537512013,0.0,0.0,0.21428571428571427,0.4642857142857143,0.21428571428571427,0.4642857142857143,22,0.0,0.0
join,isomer,28,2.254910551583729,93.93331213587133,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,22,0.9545454545454546,0.0
join,oasis,28,3.3737464173737033,90.92315815695954,0.9285714285714286,0.8928571428571429,0.9285714285714286,0.8928571428571429,0.9285714285714286,22,0.9090909090909091,0.16666666666666666
join,oasis_projected,28,2.2784728137674897,93.86991942615109,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,22,0.9545454545454546,0.0
join,hybrid,28,2.3070329280159774,93.7930803256432,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,22,0.9545454545454546,0.0
join,fresh,28,1.5507734867881042,95.82774638856421,1.0,1.0,1.0,1.0,1.0,22,1.0,0.0
join_dim_filter,stale,28,33.81652959122049,0.0,0.0,0.5357142857142857,0.5357142857142857,0.5357142857142857,0.5357142857142857,13,0.0,0.0
join_dim_filter,isomer,28,2.1067036301692728,93.77019565391413,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,13,0.9230769230769231,0.0
join_dim_filter,oasis,28,3.1182444897287804,90.77893406738477,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,13,0.9230769230769231,0.2
join_dim_filter,oasis_projected,28,2.1271400304600787,93.70976248546708,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,13,0.9230769230769231,0.0
join_dim_filter,hybrid,28,2.1574754655092394,93.6200565475253,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,13,0.9230769230769231,0.0
join_dim_filter,fresh,28,1.4540038707193557,95.70031612263121,1.0,1.0,1.0,1.0,1.0,13,1.0,0.0
