q,source,label,none_qerr,none_resid,none_qmae,hard_qerr,hard_resid,hard_qmae,router_qerr,router_resid,router_qmae,cases
1,stale,Stale prior,1.2242387002243782,0.03418781915598068,0.04278737934027778,1.1398680370498697,0.02254949125390686,0.02345427958982563,1.1378960893744479,0.020017191877555848,0.02271319631617117,128
1,lininterp,LinInterp,1.210286861127105,0.03440149198867816,0.04353845751574176,1.1438438922002465,0.02267310249839546,0.02430725164013131,1.1376539359545046,0.019910394518110247,0.023476156315054265,128
1,feedavg,FeedAvg,1.239723336860914,0.03600440737620573,0.04499555091646471,1.1437070074714057,0.02261283069170725,0.023460627492160647,1.1392162463775468,0.019947714635302566,0.022521733871532324,128
1,stholes,STHoles,1.1458715851745866,0.030153250236497998,0.024616349244182878,1.1457959558911923,0.022736236993953492,0.02341568790737216,1.1435140722957517,0.019922859658373333,0.023352445010254127,128
1,quicksel_h,QuickSel-H,1.1803311844251194,0.0278156544144779,0.03555676155828053,1.1517276783176094,0.023114244264051027,0.02644858376416543,1.1478361596255682,0.019972672990389722,0.024886036551740317,128
1,oasis_mlp,OASIS MLP,1.2667673039488423,0.043985043099172345,0.04070204005605291,1.1774302736109747,0.025356078899816496,0.028510092916631005,1.149768497633442,0.020440157337411793,0.024078362630210928,128
3,stale,Stale prior,1.6649178064105083,0.06292911390756264,0.10596578645833334,1.2961882377094807,0.033537679924474983,0.04667224146418147,1.2733460366382148,0.0288534025939124,0.0439875995232776,128
3,lininterp,LinInterp,1.5506973949272114,0.0569999085067417,0.09738309700514175,1.2812326151246105,0.03346197571841442,0.0458258777781285,1.2695772800308094,0.028688389557569034,0.043976619550057806,128
3,feedavg,FeedAvg,1.6977327253155519,0.06561950745133616,0.1096818140082923,1.304953801608089,0.033593713679591256,0.04758390679090155,1.2777495856243268,0.028695157205275025,0.044636170913632374,128
3,stholes,STHoles,1.3436404993632267,0.04024465009369546,0.0522662508520467,1.2830104113399652,0.03388883025279868,0.04352531720988412,1.2729878753490411,0.02871221161018274,0.04288833109012113,128
3,quicksel_h,QuickSel-H,1.3591179239442648,0.03722493113741243,0.07136685769972737,1.2532496015760548,0.033053601317521206,0.04418215224477594,1.2666568067973456,0.027432972868645693,0.046194329315805374,128
3,oasis_mlp,OASIS MLP,1.3593639162456916,0.057614261583745344,0.04798475070843675,1.2791912689691234,0.03645528899611844,0.04281520573488449,1.2593517333420696,0.029133667115700448,0.040450647030048595,128
