config_id,seed,row_count,dim_rows,drift_family,query_id,family,predicate_id,predicate_type,value,value_upper,true_rows,method,plan_rows,row_qerr,total_cost,startup_cost,root_node,scan_nodes,join_nodes,plan_signature
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,scan:le_0.006,scan,le_0.006,<=,0.0027693287450154033,,267,stale,9.0,29.666666666666668,14.96,1.86,Bitmap Heap Scan,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx,,[Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,join:le_0.006,join,le_0.006,<=,0.0027693287450154033,,267,stale,9.0,29.666666666666668,43.16,2.14,Nested Loop,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx|Index Scan:dim:dim_pkey,Nested Loop:Inner,[Nested Loop;Join Type=Inner][Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx][Index Scan;Relation Name=dim;Index Name=dim_pkey]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,join_dim_filter:le_0.006,join_dim_filter,le_0.006,<=,0.0027693287450154033,,42,stale,1.0,42.0,43.19,2.14,Nested Loop,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx|Index Scan:dim:dim_pkey,Nested Loop:Inner,[Nested Loop;Join Type=Inner][Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx][Index Scan;Relation Name=dim;Index Name=dim_pkey]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,scan:le_0.012,scan,le_0.012,<=,0.0055386574900308065,,635,stale,17.0,37.35294117647059,26.3,1.92,Bitmap Heap Scan,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx,,[Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,join:le_0.012,join,le_0.012,<=,0.0055386574900308065,,635,stale,17.0,37.35294117647059,71.9,2.21,Nested Loop,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx|Index Scan:dim:dim_pkey,Nested Loop:Inner,[Nested Loop;Join Type=Inner][Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx][Index Scan;Relation Name=dim;Index Name=dim_pkey]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,join_dim_filter:le_0.012,join_dim_filter,le_0.012,<=,0.0055386574900308065,,100,stale,3.0,33.333333333333336,71.95,2.21,Nested Loop,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx|Index Scan:dim:dim_pkey,Nested Loop:Inner,[Nested Loop;Join Type=Inner][Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx][Index Scan;Relation Name=dim;Index Name=dim_pkey]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,scan:le_0.025,scan,le_0.025,<=,0.011538869770897514,,1639,stale,34.0,48.205882352941174,49.7,2.06,Bitmap Heap Scan,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx,,[Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,join:le_0.025,join,le_0.025,<=,0.011538869770897514,,1639,stale,34.0,48.205882352941174,122.9,2.34,Nested Loop,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx|Index Scan:dim:dim_pkey,Nested Loop:Inner,[Nested Loop;Join Type=Inner][Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx][Index Scan;Relation Name=dim;Index Name=dim_pkey]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,join_dim_filter:le_0.025,join_dim_filter,le_0.025,<=,0.011538869770897514,,224,stale,5.0,44.8,122.99,2.34,Nested Loop,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx|Index Scan:dim:dim_pkey,Nested Loop:Inner,[Nested Loop;Join Type=Inner][Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx][Index Scan;Relation Name=dim;Index Name=dim_pkey]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,scan:le_0.045,scan,le_0.045,<=,0.020769965587615524,,3607,stale,61.0,59.131147540983605,82.89,2.27,Bitmap Heap Scan,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx,,[Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,join:le_0.045,join,le_0.045,<=,0.020769965587615524,,3607,stale,61.0,59.131147540983605,182.19,2.55,Nested Loop,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx|Index Scan:dim:dim_pkey,Nested Loop:Inner,[Nested Loop;Join Type=Inner][Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx][Index Scan;Relation Name=dim;Index Name=dim_pkey]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,join_dim_filter:le_0.045,join_dim_filter,le_0.045,<=,0.020769965587615524,,546,stale,9.0,60.666666666666664,155.81,75.02,Hash Join,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx|Bitmap Heap Scan:dim|Bitmap Index Scan:dim_payload_idx,Hash Join:Inner,[Hash Join;Join Type=Inner][Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx][Hash][Bitmap Heap Scan;Relation Name=dim][Bitmap Index Scan;Index Name=dim_payload_idx]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,scan:le_0.075,scan,le_0.075,<=,0.03461660931269254,,6943,stale,101.0,68.74257425742574,128.69,2.58,Bitmap Heap Scan,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx,,[Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,join:le_0.075,join,le_0.075,<=,0.03461660931269254,,6943,stale,101.0,68.74257425742574,247.49,2.86,Nested Loop,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx|Index Scan:dim:dim_pkey,Nested Loop:Inner,[Nested Loop;Join Type=Inner][Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx][Index Scan;Relation Name=dim;Index Name=dim_pkey]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,join_dim_filter:le_0.075,join_dim_filter,le_0.075,<=,0.03461660931269254,,1032,stale,15.0,68.8,201.71,75.33,Hash Join,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx|Bitmap Heap Scan:dim|Bitmap Index Scan:dim_payload_idx,Hash Join:Inner,[Hash Join;Join Type=Inner][Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx][Hash][Bitmap Heap Scan;Relation Name=dim][Bitmap Index Scan;Index Name=dim_payload_idx]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,scan:le_0.11,scan,le_0.11,<=,0.049786082689249056,,10969,stale,144.0,76.17361111111111,172.63,2.91,Bitmap Heap Scan,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx,,[Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,join:le_0.11,join,le_0.11,<=,0.049786082689249056,,10969,stale,144.0,76.17361111111111,304.33,3.19,Nested Loop,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx|Index Scan:dim:dim_pkey,Nested Loop:Inner,[Nested Loop;Join Type=Inner][Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx][Index Scan;Relation Name=dim;Index Name=dim_pkey]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,join_dim_filter:le_0.11,join_dim_filter,le_0.11,<=,0.049786082689249056,,1623,stale,22.0,73.77272727272727,245.76,75.67,Hash Join,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx|Bitmap Heap Scan:dim|Bitmap Index Scan:dim_payload_idx,Hash Join:Inner,[Hash Join;Join Type=Inner][Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx][Hash][Bitmap Heap Scan;Relation Name=dim][Bitmap Index Scan;Index Name=dim_payload_idx]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,scan:le_0.17,scan,le_0.17,<=,0.07156970432320305,,17024,stale,207.0,82.2415458937198,229.95,3.4,Bitmap Heap Scan,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx,,[Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,join:le_0.17,join,le_0.17,<=,0.07156970432320305,,17024,stale,207.0,82.2415458937198,380.55,3.68,Nested Loop,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx|Index Scan:dim:dim_pkey,Nested Loop:Inner,[Nested Loop;Join Type=Inner][Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx][Index Scan;Relation Name=dim;Index Name=dim_pkey]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,join_dim_filter:le_0.17,join_dim_filter,le_0.17,<=,0.07156970432320305,,2524,stale,31.0,81.41935483870968,303.25,76.15,Hash Join,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx|Bitmap Heap Scan:dim|Bitmap Index Scan:dim_payload_idx,Hash Join:Inner,[Hash Join;Join Type=Inner][Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx][Hash][Bitmap Heap Scan;Relation Name=dim][Bitmap Index Scan;Index Name=dim_payload_idx]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,scan:le_0.26,scan,le_0.26,<=,0.10511581490746962,,25992,stale,304.0,85.5,306.55,4.15,Bitmap Heap Scan,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx,,[Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,join:le_0.26,join,le_0.26,<=,0.10511581490746962,,25992,stale,304.0,85.5,486.25,4.43,Nested Loop,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx|Index Scan:dim:dim_pkey,Nested Loop:Inner,[Nested Loop;Join Type=Inner][Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx][Index Scan;Relation Name=dim;Index Name=dim_pkey]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,join_dim_filter:le_0.26,join_dim_filter,le_0.26,<=,0.10511581490746962,,3881,stale,46.0,84.3695652173913,380.11,76.91,Hash Join,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx|Bitmap Heap Scan:dim|Bitmap Index Scan:dim_payload_idx,Hash Join:Inner,[Hash Join;Join Type=Inner][Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx][Hash][Bitmap Heap Scan;Relation Name=dim][Bitmap Index Scan;Index Name=dim_payload_idx]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,scan:le_0.38,scan,le_0.38,<=,0.15259515184746142,,38073,stale,440.0,86.52954545454546,396.84,6.7,Bitmap Heap Scan,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx,,[Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,join:le_0.38,join,le_0.38,<=,0.15259515184746142,,38073,stale,440.0,86.52954545454546,573.0,181.7,Hash Join,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx|Seq Scan:dim,Hash Join:Inner,[Hash Join;Join Type=Inner][Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx][Hash][Seq Scan;Relation Name=dim]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,join_dim_filter:le_0.38,join_dim_filter,le_0.38,<=,0.15259515184746142,,5698,stale,66.0,86.33333333333333,470.76,79.46,Hash Join,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx|Bitmap Heap Scan:dim|Bitmap Index Scan:dim_payload_idx,Hash Join:Inner,[Hash Join;Join Type=Inner][Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx][Hash][Bitmap Heap Scan;Relation Name=dim][Bitmap Index Scan;Index Name=dim_payload_idx]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,scan:le_0.55,scan,le_0.55,<=,0.23499933761947048,,55300,stale,677.0,81.68389955686854,513.6,8.54,Bitmap Heap Scan,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx,,[Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,join:le_0.55,join,le_0.55,<=,0.23499933761947048,,55300,stale,677.0,81.68389955686854,690.38,183.54,Hash Join,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx|Seq Scan:dim,Hash Join:Inner,[Hash Join;Join Type=Inner][Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx][Hash][Seq Scan;Relation Name=dim]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,join_dim_filter:le_0.55,join_dim_filter,le_0.55,<=,0.23499933761947048,,8244,stale,102.0,80.82352941176471,588.14,81.3,Hash Join,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx|Bitmap Heap Scan:dim|Bitmap Index Scan:dim_payload_idx,Hash Join:Inner,[Hash Join;Join Type=Inner][Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx][Hash][Bitmap Heap Scan;Relation Name=dim][Bitmap Index Scan;Index Name=dim_payload_idx]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,scan:le_0.78,scan,le_0.78,<=,0.4531425110014202,,78593,stale,3809.0,20.63349960619585,781.92,46.31,Bitmap Heap Scan,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx,,[Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,join:le_0.78,join,le_0.78,<=,0.4531425110014202,,78593,stale,3809.0,20.63349960619585,966.93,221.31,Hash Join,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx|Seq Scan:dim,Hash Join:Inner,[Hash Join;Join Type=Inner][Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx][Hash][Seq Scan;Relation Name=dim]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,join_dim_filter:le_0.78,join_dim_filter,le_0.78,<=,0.4531425110014202,,11659,stale,571.0,20.418563922942205,864.69,119.07,Hash Join,Bitmap Heap Scan:fact|Bitmap Index Scan:fact_x_idx|Bitmap Heap Scan:dim|Bitmap Index Scan:dim_payload_idx,Hash Join:Inner,[Hash Join;Join Type=Inner][Bitmap Heap Scan;Relation Name=fact][Bitmap Index Scan;Index Name=fact_x_idx][Hash][Bitmap Heap Scan;Relation Name=dim][Bitmap Index Scan;Index Name=dim_payload_idx]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,scan:ge_0.006,scan,ge_0.006,>=,0.9796388535908449,,0,stale,1.0,1.0,3.31,0.29,Index Scan,Index Scan:fact:fact_x_idx,,[Index Scan;Relation Name=fact;Index Name=fact_x_idx]
left_shift_rows100000_seed20260530,20260530,100000,6000,left_shift,join:ge_0.006,join,ge_0.006,>=,0.9796388535908449,,0,stale,1.0,1.0,6.61,0.57,Nested Loop,Index Scan:fact:fact_x_idx|Index Scan:dim:dim_pkey,Nested Loop:Inner,[Nested Loop;Join Type=Inner][Index Scan;Relation Name=fact;Index Name=fact_x_idx][Index Scan;Relation Name=dim;Index Name=dim_pkey]
