family,method,n_configs,row_qerr_gm_mean,row_qerr_gm_std,qerr_improvement_pct_mean,qerr_improvement_pct_std,fresh_plan_match_frac_mean,fresh_plan_match_frac_std,plan_recovery_frac_mean,plan_recovery_frac_std,new_plan_deviation_frac_mean,new_plan_deviation_frac_std,stale_fresh_changed_queries_mean
all,stale,12,28.482144619681623,6.558003392964331,0.0,0.0,0.5605158730158729,0.05383133999512093,0.0,0.0,0.0,0.0,36.916666666666664
all,isomer,12,2.461108364801238,0.2865854668828624,90.77058613992256,2.922101113235503,0.9603174603174601,0.018535689146702932,0.9199146758696326,0.037901831396532956,0.009742261684548033,0.010177498289315034,36.916666666666664
all,oasis,12,3.8664734818093804,1.3642706987086997,84.81331572920926,8.0552283790008,0.886904761904762,0.04882140073004312,0.7740006562193816,0.16975575100088408,0.04150902053749019,0.030606824455280436,36.916666666666664
all,oasis_projected,12,2.424965931530522,0.3384403472163483,90.86113034539841,3.106237414170447,0.9494047619047619,0.030929478706587105,0.8912699335152129,0.06900534143031464,0.009742261684548033,0.010177498289315034,36.916666666666664
all,oasis_soft_projection,12,2.4439970595314797,0.3411282273788641,90.78967699158194,3.1285571777964876,0.9494047619047619,0.030929478706587105,0.8912699335152129,0.06900534143031464,0.009742261684548033,0.010177498289315034,36.916666666666664
all,hybrid,12,2.420384410027384,0.33884894510977903,90.8777395558097,3.103793574846509,0.9513888888888888,0.03106802129786841,0.8966462776012344,0.06978860350984499,0.009742261684548033,0.010177498289315034,36.916666666666664
all,aggressive_hybrid,12,2.423339724737104,0.33479804473302993,90.86797264404781,3.0933918953793724,0.9494047619047619,0.030929478706587105,0.8912699335152129,0.06900534143031464,0.009742261684548033,0.010177498289315034,36.916666666666664
all,calibrated_hybrid,12,2.4340630277580653,0.33689817790759646,90.83336447066112,3.0937425586349376,0.9513888888888888,0.02936239798997767,0.8963204385657179,0.06528743891237197,0.009742261684548033,0.010177498289315034,36.916666666666664
all,fresh,12,1.4136530533965035,0.09430387928422836,94.82518531116267,1.0743933085141635,1.0,0.0,1.0,0.0,0.0,0.0,36.916666666666664
scan,stale,12,29.324975942915597,6.477842525639746,0.0,0.0,0.7172619047619048,0.035578747139129334,0.0,0.0,0.0,0.0,7.916666666666667
scan,isomer,12,2.5110967402992674,0.2938541975359267,90.90750689262462,2.769406083872026,0.9851190476190474,0.018390308948015608,0.9537037037037038,0.05721429450493749,0.0,0.0,7.916666666666667
scan,oasis,12,4.006068712890344,1.4558559262075788,84.81323246385755,8.046490237104356,0.9136904761904763,0.05375150110803169,0.7835648148148148,0.22686580902573408,0.023809523809523808,0.024868236565099684,7.916666666666667
scan,oasis_projected,12,2.474222138451784,0.3452630159115612,90.99881690278978,2.9522748355984847,0.9672619047619048,0.035578747139129334,0.8969907407407409,0.11086752550565518,0.0,0.0,7.916666666666667
scan,oasis_soft_projection,12,2.4937636743094633,0.3481865932953335,90.92734986001604,2.976363410415578,0.9672619047619048,0.035578747139129334,0.8969907407407409,0.11086752550565518,0.0,0.0,7.916666666666667
scan,hybrid,12,2.4695922301778226,0.34688528571896393,91.01528869805134,2.951241323307253,0.9702380952380953,0.036780617896031216,0.9074074074074076,0.11442858900987493,0.0,0.0,7.916666666666667
scan,aggressive_hybrid,12,2.472606628904243,0.34178329062287344,91.00547545742819,2.939776048705205,0.9672619047619048,0.035578747139129334,0.8969907407407409,0.11086752550565518,0.0,0.0,7.916666666666667
scan,calibrated_hybrid,12,2.483985842097737,0.344654001446464,90.96977386680184,2.9407306323543185,0.9702380952380952,0.03347988809146756,0.9062500000000001,0.10446086401130701,0.0,0.0,7.916666666666667
scan,fresh,12,1.425767316931994,0.10376114942689661,94.95990368104462,0.95947746023089,1.0,0.0,1.0,0.0,0.0,0.0,7.916666666666667
join,stale,12,29.324975942915597,6.477842525639746,0.0,0.0,0.3601190476190476,0.14643121104156576,0.0,0.0,0.0,0.0,17.916666666666668
join,isomer,12,2.5110967402992674,0.2938541975359267,90.90750689262462,2.769406083872026,0.9226190476190476,0.033479888091467555,0.8980880230880232,0.04553840892134785,0.035714285714285705,0.03730235484764954,17.916666666666668
