config_id,drift_family,row_count,seed,family,method,n,row_qerr_gm,qerr_improvement_pct,beats_stale_qerr_frac,fresh_plan_match_frac,fresh_root_match_frac,fresh_scan_match_frac,fresh_join_match_frac,stale_fresh_changed_queries,plan_recovery_frac,new_plan_deviation_frac
left_shift_rows100000_seed20260529,left_shift,100000,20260529,all,stale,84,34.923157411246926,0.0,0.0,0.5,0.5833333333333334,0.5,0.6666666666666666,42,0.0,0.0
left_shift_rows100000_seed20260529,left_shift,100000,20260529,all,isomer,84,2.0821394787804826,94.03794034353281,0.9642857142857143,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,42,0.9523809523809523,0.0
left_shift_rows100000_seed20260529,left_shift,100000,20260529,all,oasis,84,2.3900739360253427,93.15619172722445,0.9642857142857143,0.9404761904761905,0.9523809523809523,0.9404761904761905,0.9642857142857143,42,0.9523809523809523,0.07142857142857142
left_shift_rows100000_seed20260529,left_shift,100000,20260529,all,oasis_projected,84,1.9880566007008895,94.30734003432165,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,42,0.9523809523809523,0.0
left_shift_rows100000_seed20260529,left_shift,100000,20260529,all,oasis_soft_projection,84,2.012656458001997,94.23690007664133,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,42,0.9523809523809523,0.0
left_shift_rows100000_seed20260529,left_shift,100000,20260529,all,hybrid,84,1.9973567113210786,94.28070982299602,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,42,0.9523809523809523,0.0
left_shift_rows100000_seed20260529,left_shift,100000,20260529,all,aggressive_hybrid,84,1.9889663404144773,94.30473505876667,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,42,0.9523809523809523,0.0
left_shift_rows100000_seed20260529,left_shift,100000,20260529,all,calibrated_hybrid,84,1.9960059658429858,94.28457758747732,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,42,0.9523809523809523,0.0
left_shift_rows100000_seed20260529,left_shift,100000,20260529,all,fresh,84,1.3355957412524024,96.17561572247108,1.0,1.0,1.0,1.0,1.0,42,1.0,0.0
left_shift_rows100000_seed20260529,left_shift,100000,20260529,scan,stale,28,35.74909755151563,0.0,0.0,0.75,0.75,0.75,1.0,7,0.0,0.0
left_shift_rows100000_seed20260529,left_shift,100000,20260529,scan,isomer,28,2.157413811546561,93.9651237113394,0.9642857142857143,1.0,1.0,1.0,1.0,7,1.0,0.0
left_shift_rows100000_seed20260529,left_shift,100000,20260529,scan,oasis,28,2.467138154074666,93.09874004366281,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,1.0,7,1.0,0.047619047619047616
left_shift_rows100000_seed20260529,left_shift,100000,20260529,scan,oasis_projected,28,2.060292640018414,94.23679818196959,0.9642857142857143,1.0,1.0,1.0,1.0,7,1.0,0.0
left_shift_rows100000_seed20260529,left_shift,100000,20260529,scan,oasis_soft_projection,28,2.086070539607374,94.16469034889265,0.9642857142857143,1.0,1.0,1.0,1.0,7,1.0,0.0
left_shift_rows100000_seed20260529,left_shift,100000,20260529,scan,hybrid,28,2.067998892329994,94.2152416872903,0.9642857142857143,1.0,1.0,1.0,1.0,7,1.0,0.0
left_shift_rows100000_seed20260529,left_shift,100000,20260529,scan,aggressive_hybrid,28,2.062630479274189,94.23025860638336,0.9642857142857143,1.0,1.0,1.0,1.0,7,1.0,0.0
left_shift_rows100000_seed20260529,left_shift,100000,20260529,scan,calibrated_hybrid,28,2.069341430614948,94.21148624064438,0.9642857142857143,1.0,1.0,1.0,1.0,7,1.0,0.0
left_shift_rows100000_seed20260529,left_shift,100000,20260529,scan,fresh,28,1.3679102678486832,96.17358098095349,1.0,1.0,1.0,1.0,1.0,7,1.0,0.0
left_shift_rows100000_seed20260529,left_shift,100000,20260529,join,stale,28,35.74909755151563,0.0,0.0,0.21428571428571427,0.4642857142857143,0.21428571428571427,0.4642857142857143,22,0.0,0.0
left_shift_rows100000_seed20260529,left_shift,100000,20260529,join,isomer,28,2.157413811546561,93.9651237113394,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,22,0.9545454545454546,0.0
left_shift_rows100000_seed20260529,left_shift,100000,20260529,join,oasis,28,2.467138154074666,93.09874004366281,0.9642857142857143,0.9285714285714286,0.9642857142857143,0.9285714285714286,0.9642857142857143,22,0.9545454545454546,0.16666666666666666
left_shift_rows100000_seed20260529,left_shift,100000,20260529,join,oasis_projected,28,2.060292640018414,94.23679818196959,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,22,0.9545454545454546,0.0
left_shift_rows100000_seed20260529,left_shift,100000,20260529,join,oasis_soft_projection,28,2.086070539607374,94.16469034889265,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,22,0.9545454545454546,0.0
left_shift_rows100000_seed20260529,left_shift,100000,20260529,join,hybrid,28,2.067998892329994,94.2152416872903,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,22,0.9545454545454546,0.0
left_shift_rows100000_seed20260529,left_shift,100000,20260529,join,aggressive_hybrid,28,2.062630479274189,94.23025860638336,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,22,0.9545454545454546,0.0
left_shift_rows100000_seed20260529,left_shift,100000,20260529,join,calibrated_hybrid,28,2.069341430614948,94.21148624064438,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,22,0.9545454545454546,0.0
left_shift_rows100000_seed20260529,left_shift,100000,20260529,join,fresh,28,1.3679102678486832,96.17358098095349,1.0,1.0,1.0,1.0,1.0,22,1.0,0.0
