q_mods,case_id,n_obs,n_constraints,hard_active_suffix_len,n_old,n_old_consistent,n_old_conflicted,max_conflict,mean_conflict_old,signed_resid_old,signed_resid_recent,qerr_hard,kl_hard,l1_to_hard_hard,feedresid_hard,qerr_soft_full,kl_soft_full,l1_to_hard_soft_full,feedresid_soft_full,qerr_soft_recent,kl_soft_recent,l1_to_hard_soft_recent,feedresid_soft_recent,qerr_soft_conflict,kl_soft_conflict,l1_to_hard_soft_conflict,feedresid_soft_conflict,dqerr_soft_full_vs_hard,dqerr_soft_recent_vs_hard,dqerr_soft_conflict_vs_hard,dqerr_conflict_vs_recent
1,sim_case_0010,11.0,11.0,10.0,3.0,2.0,1.0,0.06616525577362009,0.03619349225843014,0.05309219535447496,0.02154140620692974,1.134095607806025,0.04746518621833258,0.0,0.015452754147443295,1.137630906407809,0.04859481330764609,0.006701056355968827,0.015110895815526333,1.115721573886009,0.03771140619417104,0.005203995803988171,0.014924765878034542,1.125683615372812,0.04109376300161986,0.0024191168559172683,0.014802010304851294,-0.0035352986017840315,0.01837403392001602,0.00841199243321289,-0.00996204148680313
1,sim_case_0011,12.0,12.0,10.0,4.0,3.0,1.0,0.08605132192032816,0.03000465316431486,0.030602405231786083,-0.0028613410796108126,1.1095007457517927,0.07832229071471843,0.0,0.01854632409029924,1.0804727166713965,0.04688856077003868,0.0055306671251933726,0.020840950585344863,1.0653176877719368,0.026551444174107257,0.008602982901075399,0.022885176472749666,1.069907365352949,0.03025298048446811,0.008068371613453952,0.02266261380563278,0.029028029080396145,0.04418305797985589,0.03959338039884375,-0.0045896775810121415
1,sim_case_0012,16.0,16.0,6.0,8.0,4.0,4.0,0.11382865755530044,0.04375663532984395,0.036499942924753205,0.028704589829024615,1.093152304714104,0.02068232998349135,0.0,0.027891997132872624,1.0962441454540466,0.07020750278021504,0.0287991213381837,0.016933712405862087,1.0996716583920636,0.02617590287579953,0.007652493328151974,0.02583740438310364,1.0684284421666002,0.032673246822672974,0.009524572897555482,0.023252568920076908,-0.0030918407399425085,-0.006519353677959527,0.024723862547503916,0.031243216225463444
1,sim_case_0013,16.0,16.0,4.0,8.0,5.0,3.0,0.13048025801993557,0.041382238936551526,0.027135105767687732,0.046520618259516866,1.122895879027908,0.06450066336556065,0.0,0.045271525974470116,1.130271346057478,0.07455949738656902,0.023425480886331024,0.037078251319415535,1.113097056119831,0.05894310587367265,0.005873147909328617,0.04498547015157129,1.1146815794671174,0.05957223548089627,0.004589487826366306,0.04561386193026069,-0.0073754670295700375,0.009798822908076987,0.008214299560790561,-0.0015845233472864262
1,sim_case_0014,13.0,13.0,10.0,5.0,4.0,1.0,0.05153244668624757,0.02389863597647115,0.02983554654802943,-0.02477469552760461,1.1182443085404052,0.1239788252171565,0.0,0.019786590642350395,1.1277533573583545,0.1044478939720206,0.003176867266161864,0.021277095309295384,1.0974821369929255,0.09492880243245794,0.006701327809728245,0.02214084169262378,1.1004700741295677,0.09512053636440082,0.005591904471688811,0.021637891390517774,-0.009509048817949228,0.020762171547479724,0.017774234410837586,-0.002987937136642138
1,sim_case_0015,16.0,16.0,9.0,8.0,2.0,6.0,0.09398441475852304,0.06759007211647837,0.04010349488766765,0.03227686901859441,1.2316299261662267,0.2186457101078234,0.0,0.034739281966564416,1.2029502459875132,0.08135366003981218,0.032574371723333655,0.028380307727472076,1.1853301601299537,0.1445340631980483,0.016199109556013322,0.03401207443274498,1.1973209313536612,0.17019593490114643,0.015774628737020163,0.032286465980609004,0.028679680178713474,0.04629976603627295,0.03430899481256544,-0.011990771223707508
1,sim_case_0016,15.0,15.0,5.0,7.0,4.0,3.0,0.14641899080755372,0.07460554566200588,-0.009854609856378815,0.03419509591317199,1.1204991229938013,0.03654990227764296,0.0,0.038576842433736165,1.1109599095522642,0.07950474876048445,0.048079969718686784,0.018038291493351802,1.120614675604134,0.0324727949338355,0.0042116459855029865,0.03973059458769036,1.1116974886228805,0.03287421869421046,0.005070309306674058,0.03643086802630629,0.009539213441537076,-0.00011555261033269204,0.008801634370920741,0.008917186981253433
1,sim_case_0017,13.0,13.0,13.0,5.0,3.0,2.0,0.061203682613798244,0.030882982261199298,0.02714167652057293,0.009726690814456991,1.0659105815363419,0.08307181476882136,0.0,0.012262197571364307,1.0686199790856288,0.0532114534644532,0.0036199560744383332,0.015890962524025908,1.095025406690551,0.035032205443415274,0.011492323022728694,0.020835181699782677,1.0715261947431163,0.04248776244661438,0.008068977193502413,0.019142390820358835,-0.002709397549286896,-0.029114825154209045,-0.005615613206774395,0.02349921194743465
1,sim_case_0018,16.0,16.0,2.0,8.0,4.0,4.0,0.07364979368635077,0.042954386350754346,0.026048292387547106,0.054400752475994504,1.4588338872025106,0.02585936019161822,0.0,0.05867199695886075,1.2193784899558404,0.1380939415424522,0.056502344138595166,0.03527094583649968,1.1384081954639125,0.19505127390882165,0.06156108837465498,0.03598869595384951,1.0921659380300552,0.22240430933127997,0.06429067843601284,0.034606378624537075,0.2394553972466702,0.32042569173859814,0.3666679491724554,0.04624225743385724
1,sim_case_0019,14.0,14.0,11.0,6.0,4.0,2.0,0.0724147002540272,0.028656534448338013,-0.013794582110257844,0.004815658164052827,1.1076991254609918,0.2582414924101479,0.0,0.017385276327206343,1.1183431255355323,0.21479098256065834,0.0072986599990205615,0.020311048725690235,1.1958442267146283,0.19672282774296873,0.017975895779489055,0.02427476522113305,1.1843876304491812,0.2020977454380748,0.015783204453074375,0.02363362443666916,-0.010644000074540472,-0.0881451012536365,-0.07668850498818935,0.01145659626544715
