family,method,n,row_qerr_gm,qerr_improvement_pct,beats_stale_qerr_frac,fresh_plan_match_frac,fresh_root_match_frac,fresh_scan_match_frac,fresh_join_match_frac,stale_fresh_changed_queries,plan_recovery_frac,new_plan_deviation_frac
all,stale,1512,15.087291399206686,0.0,0.0,0.626984126984127,0.6984126984126984,0.626984126984127,0.7771164021164021,564,0.0,0.0
all,isomer,1512,2.659242617403204,82.37428742482543,0.8683862433862434,0.955026455026455,0.955026455026455,0.955026455026455,0.9603174603174603,564,0.9273049645390071,0.028481012658227847
all,oasis,1512,3.627377018899749,75.95740068299813,0.7678571428571429,0.8657407407407407,0.8895502645502645,0.8657407407407407,0.9186507936507936,564,0.898936170212766,0.1540084388185654
all,oasis_projected,1512,2.6795974013992554,82.23937398372148,0.8624338624338624,0.955026455026455,0.955026455026455,0.955026455026455,0.9603174603174603,564,0.9273049645390071,0.028481012658227847
all,hybrid,1512,2.669113563062083,82.30886185970778,0.8690476190476191,0.955026455026455,0.955026455026455,0.955026455026455,0.9603174603174603,564,0.9273049645390071,0.028481012658227847
all,aggressive_hybrid,1512,2.6663016954418453,82.32749918529416,0.8690476190476191,0.955026455026455,0.955026455026455,0.955026455026455,0.9603174603174603,564,0.9273049645390071,0.028481012658227847
all,fresh,1512,1.5068505640993215,90.0124513789231,0.9411375661375662,1.0,1.0,1.0,1.0,564,1.0,0.0
scan,stale,504,15.519236644214024,0.0,0.0,0.7638888888888888,0.7638888888888888,0.7638888888888888,1.0,119,0.0,0.0
scan,isomer,504,2.723986567440197,82.44767684204511,0.8670634920634921,0.9841269841269841,0.9841269841269841,0.9841269841269841,1.0,119,0.957983193277311,0.007792207792207792
scan,oasis,504,3.7144629691998836,76.06542735086951,0.7678571428571429,0.9126984126984127,0.9126984126984127,0.9126984126984127,1.0,119,0.957983193277311,0.1012987012987013
scan,oasis_projected,504,2.745015291634754,82.31217582046365,0.8591269841269841,0.9841269841269841,0.9841269841269841,0.9841269841269841,1.0,119,0.957983193277311,0.007792207792207792
scan,hybrid,504,2.7340819694849956,82.3826259489101,0.8670634920634921,0.9841269841269841,0.9841269841269841,0.9841269841269841,1.0,119,0.957983193277311,0.007792207792207792
scan,aggressive_hybrid,504,2.7314501114081455,82.39958463146124,0.8670634920634921,0.9841269841269841,0.9841269841269841,0.9841269841269841,1.0,119,0.957983193277311,0.007792207792207792
scan,fresh,504,1.5248195155708164,90.17464872449568,0.9424603174603174,1.0,1.0,1.0,1.0,119,1.0,0.0
join,stale,504,15.519236644214024,0.0,0.0,0.47619047619047616,0.6904761904761905,0.47619047619047616,0.6904761904761905,264,0.0,0.0
join,isomer,504,2.723986567440197,82.44767684204511,0.8670634920634921,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,264,0.8939393939393939,0.08333333333333333
join,oasis,504,3.7144629691998836,76.06542735086951,0.7678571428571429,0.8253968253968254,0.8968253968253969,0.8253968253968254,0.8968253968253969,264,0.875,0.22916666666666666
join,oasis_projected,504,2.745015291634754,82.31217582046365,0.8591269841269841,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,264,0.8939393939393939,0.08333333333333333
join,hybrid,504,2.7340819694849956,82.3826259489101,0.8670634920634921,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,264,0.8939393939393939,0.08333333333333333
join,aggressive_hybrid,504,2.7314501114081455,82.39958463146124,0.8670634920634921,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,264,0.8939393939393939,0.08333333333333333
join,fresh,504,1.5248195155708164,90.17464872449568,0.9424603174603174,1.0,1.0,1.0,1.0,264,1.0,0.0
join_dim_filter,stale,504,14.259133150904821,0.0,0.0,0.6408730158730159,0.6408730158730159,0.6408730158730159,0.6408730158730159,181,0.0,0.0
join_dim_filter,isomer,504,2.534334661583818,82.22658674434918,0.871031746031746,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,181,0.9558011049723757,0.01238390092879257
join_dim_filter,oasis,504,3.459282465591007,75.73988243898614,0.7678571428571429,0.8591269841269841,0.8591269841269841,0.8591269841269841,0.8591269841269841,181,0.8950276243093923,0.1609907120743034
join_dim_filter,oasis_projected,504,2.5534014909222784,82.09287013523505,0.8690476190476191,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,181,0.9558011049723757,0.01238390092879257
join_dim_filter,hybrid,504,2.5437714854816744,82.1604058356082,0.873015873015873,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,181,0.9558011049723757,0.01238390092879257
join_dim_filter,aggressive_hybrid,504,2.5406294093288087,82.1824413697435,0.873015873015873,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,181,0.9558011049723757,0.01238390092879257
join_dim_filter,fresh,504,1.471545421088896,89.67997980301125,0.9384920634920635,1.0,1.0,1.0,1.0,181,1.0,0.0
