family,method,n_configs,row_qerr_gm_mean,row_qerr_gm_std,qerr_improvement_pct_mean,qerr_improvement_pct_std,fresh_plan_match_frac_mean,fresh_plan_match_frac_std,plan_recovery_frac_mean,plan_recovery_frac_std,new_plan_deviation_frac_mean,new_plan_deviation_frac_std,stale_fresh_changed_queries_mean
join,oasis_projected,18,2.802803738052717,0.5877668816045629,67.91529098694365,34.23082923155159,0.9047619047619047,0.038737581753331474,0.8780463363796698,0.05642173798700662,0.06299081035923142,0.051604501566697415,14.666666666666666
join,hybrid,18,2.7921021515292974,0.5872713638600029,68.04986221356876,34.09753702121279,0.9047619047619047,0.038737581753331474,0.8780463363796698,0.05642173798700662,0.06299081035923142,0.051604501566697415,14.666666666666666
join,aggressive_hybrid,18,2.7870127320196403,0.5737351964651736,68.24078155307163,33.757406377186435,0.9047619047619047,0.038737581753331474,0.8780463363796698,0.05642173798700662,0.06299081035923142,0.051604501566697415,14.666666666666666
join,fresh,18,1.5379184911648547,0.21395898898153554,83.69613449147539,16.440878372589808,1.0,0.0,1.0,0.0,0.0,0.0,14.666666666666666
join_dim_filter,stale,18,19.375632444138276,12.277654583723164,0.0,0.0,0.6408730158730159,0.06650264937792365,0.0,0.0,0.0,0.0,10.055555555555555
join_dim_filter,isomer,18,2.5798844025285987,0.49802978815665083,68.85635797904318,32.20781397404421,0.9761904761904763,0.01732397321688092,0.9590455840455842,0.04764328766997008,0.011111111111111112,0.02138963159732493,10.055555555555555
join_dim_filter,oasis,18,3.492481166091001,0.4998381772988642,59.175626715866,41.2947480998946,0.8591269841269841,0.025905632091167977,0.8799857549857549,0.10249822440173748,0.16340155945419102,0.028536234380189728,10.055555555555555
join_dim_filter,oasis_projected,18,2.5992136109930906,0.5019156413426066,68.56265947054214,32.552870746220016,0.9761904761904763,0.01732397321688092,0.9590455840455842,0.04764328766997008,0.011111111111111112,0.02138963159732493,10.055555555555555
join_dim_filter,hybrid,18,2.590264682962621,0.5052833461468574,68.68044572426297,32.43952391466351,0.9761904761904763,0.01732397321688092,0.9590455840455842,0.04764328766997008,0.011111111111111112,0.02138963159732493,10.055555555555555
join_dim_filter,aggressive_hybrid,18,2.5846159874246175,0.4895711697406556,68.87181840241954,32.12185104701109,0.9761904761904763,0.01732397321688092,0.9590455840455842,0.04764328766997008,0.011111111111111112,0.02138963159732493,10.055555555555555
join_dim_filter,fresh,18,1.479984429034373,0.1668914034517576,83.34284604789997,16.3372855359412,1.0,0.0,1.0,0.0,0.0,0.0,10.055555555555555
