config_id,seed,row_count,dim_rows,drift_family,query_id,family,predicate_id,predicate_type,value,value_upper,true_rows,method,plan_rows,row_qerr,total_cost,startup_cost,root_node,scan_nodes,join_nodes,plan_signature
left_shift_rows200000_seed20260530,20260530,200000,12000,left_shift,join:ge_0.11,join,ge_0.11,>=,0.6427163978864541,,23059,stale,126524.0,5.4869682119779695,4510.25,350.0,Hash Join,Seq Scan:fact|Seq Scan:dim,Hash Join:Inner,[Hash Join;Join Type=Inner][Seq Scan;Relation Name=fact][Hash][Seq Scan;Relation Name=dim]
left_shift_rows200000_seed20260530,20260530,200000,12000,left_shift,join_dim_filter:ge_0.11,join_dim_filter,ge_0.11,>=,0.6427163978864541,,3459,stale,18979.0,5.4868459092223185,3758.72,19.03,Nested Loop,Bitmap Heap Scan:dim|Bitmap Index Scan:dim_payload_idx|Index Scan:fact:fact_dim_idx,Nested Loop:Inner,[Nested Loop;Join Type=Inner][Bitmap Heap Scan;Relation Name=dim][Bitmap Index Scan;Index Name=dim_payload_idx][Index Scan;Relation Name=fact;Index Name=fact_dim_idx]
left_shift_rows200000_seed20260530,20260530,200000,12000,left_shift,scan:ge_0.17,scan,ge_0.17,>=,0.5358348161423799,,35550,stale,175316.0,4.931533052039381,3828.0,0.0,Seq Scan,Seq Scan:fact,,[Seq Scan;Relation Name=fact]
left_shift_rows200000_seed20260530,20260530,200000,12000,left_shift,join:ge_0.17,join,ge_0.17,>=,0.5358348161423799,,35550,stale,175316.0,4.931533052039381,4638.37,350.0,Hash Join,Seq Scan:fact|Seq Scan:dim,Hash Join:Inner,[Hash Join;Join Type=Inner][Seq Scan;Relation Name=fact][Hash][Seq Scan;Relation Name=dim]
left_shift_rows200000_seed20260530,20260530,200000,12000,left_shift,join_dim_filter:ge_0.17,join_dim_filter,ge_0.17,>=,0.5358348161423799,,5341,stale,26297.0,4.923609810896836,3830.72,19.03,Nested Loop,Bitmap Heap Scan:dim|Bitmap Index Scan:dim_payload_idx|Index Scan:fact:fact_dim_idx,Nested Loop:Inner,[Nested Loop;Join Type=Inner][Bitmap Heap Scan;Relation Name=dim][Bitmap Index Scan;Index Name=dim_payload_idx][Index Scan;Relation Name=fact;Index Name=fact_dim_idx]
left_shift_rows200000_seed20260530,20260530,200000,12000,left_shift,scan:ge_0.26,scan,ge_0.26,>=,0.39702730840163725,,49885,stale,196202.0,3.9330860980254587,3828.0,0.0,Seq Scan,Seq Scan:fact,,[Seq Scan;Relation Name=fact]
left_shift_rows200000_seed20260530,20260530,200000,12000,left_shift,join:ge_0.26,join,ge_0.26,>=,0.39702730840163725,,49885,stale,196202.0,3.9330860980254587,4693.21,350.0,Hash Join,Seq Scan:fact|Seq Scan:dim,Hash Join:Inner,[Hash Join;Join Type=Inner][Seq Scan;Relation Name=fact][Hash][Seq Scan;Relation Name=dim]
left_shift_rows200000_seed20260530,20260530,200000,12000,left_shift,join_dim_filter:ge_0.26,join_dim_filter,ge_0.26,>=,0.39702730840163725,,7521,stale,29430.0,3.9130434782608696,3866.72,19.03,Nested Loop,Bitmap Heap Scan:dim|Bitmap Index Scan:dim_payload_idx|Index Scan:fact:fact_dim_idx,Nested Loop:Inner,[Nested Loop;Join Type=Inner][Bitmap Heap Scan;Relation Name=dim][Bitmap Index Scan;Index Name=dim_payload_idx][Index Scan;Relation Name=fact;Index Name=fact_dim_idx]
left_shift_rows200000_seed20260530,20260530,200000,12000,left_shift,scan:ge_0.38,scan,ge_0.38,>=,0.2790404888775021,,75315,stale,198401.0,2.6342826794131313,3828.0,0.0,Seq Scan,Seq Scan:fact,,[Seq Scan;Relation Name=fact]
left_shift_rows200000_seed20260530,20260530,200000,12000,left_shift,join:ge_0.38,join,ge_0.38,>=,0.2790404888775021,,75315,stale,198401.0,2.6342826794131313,4698.99,350.0,Hash Join,Seq Scan:fact|Seq Scan:dim,Hash Join:Inner,[Hash Join;Join Type=Inner][Seq Scan;Relation Name=fact][Hash][Seq Scan;Relation Name=dim]
